,ver_claim_ids,pos
6028,vclaim-sno-hpcd-car-fuel,"['photograph', 'them']"
6029,vclaim-sno-hpv-kissing-aids,"['authorities', 'that']"
6030,vclaim-sno-hr-420,[]
6031,vclaim-sno-hr-615,['resolution']
6032,vclaim-sno-hr1-democrats-immigrants-vote,"['democrats', 'citizens']"
6033,vclaim-sno-hr6666-facilities-vaccinations,"['h.r.', 'that']"
6034,vclaim-sno-hr6666-remove-covid-patients-homes,"['testing', 'who']"
6035,vclaim-sno-http-vs-https,['article']
6036,vclaim-sno-hubby-hubby,['ben']
6037,vclaim-sno-huckabee-handshake,['huckabee']
6038,vclaim-sno-huckabee-letter-biden-fraud,[]
6039,vclaim-sno-huckabee-sanders-red-hen-protest,['wilkinson']
6040,vclaim-sno-huckabee-son-dog,['son']
6041,vclaim-sno-huckabee-trump-biden-meme,"['meme', 'trump', 'biden']"
6042,vclaim-sno-hud-tiny-homes-ban,['hud']
6043,vclaim-sno-hue-cry,"['products', 'that']"
6044,vclaim-sno-hug-a-muslim-day,['obama']
6045,vclaim-sno-huge-ammonite,['photograph']
6046,vclaim-sno-huge-crowd-at-trump-rally-in-panama-city-florida,['photograph']
6047,vclaim-sno-huge-tsunami-wave,['picture']
6048,vclaim-sno-huggies-chemical-burns,['snug']
6049,vclaim-sno-hugh-mann-alien-life-mars,['that']
6050,vclaim-sno-hulk-hogan-death-hoax-2,['hogan']
6051,vclaim-sno-huma-abedin-insurance,['abedin']
6052,vclaim-sno-huma-abedin-ties-to-terrorists,['abedin']
6053,vclaim-sno-human-bird-wings,['clip']
6054,vclaim-sno-human-creamains-ocean-reef,['company']
6055,vclaim-sno-human-gorilla-hybrid,['scientists']
6056,vclaim-sno-human-nacho-spa-treatment,['video']
6057,vclaim-sno-human-robot-driveway-video,"['video', 'robot']"
6058,vclaim-sno-human-sacrifice-captured-at-cern,['video']
6059,vclaim-sno-human-statue-of-liberty,"['photograph', 'soldiers']"
6060,vclaim-sno-human-trafficking-hotspots,"['map', 'that']"
6061,vclaim-sno-human-zoo-1958-worlds-fair,['photograph']
6062,vclaim-sno-hummer-bummer,"['woman', 'hummer', 'she']"
6063,vclaim-sno-humpback-whale-eat-kayaker,['video']
6064,vclaim-sno-hunan-fireworks,['video']
6065,vclaim-sno-hunter-biden-dead-overdose-hoax,['biden']
6066,vclaim-sno-hunter-biden-discharge,[]
6067,vclaim-sno-hunter-biden-flipped-fbi,['son']
6068,vclaim-sno-hunter-biden-malia-obama-cocaine,['biden']
6069,vclaim-sno-hunter-nearly-killed-by-brutal-sexual-assault-from-moose,[]
6070,vclaim-sno-hunter-scott,['scott']
6071,vclaim-sno-hunters-moon-two-suns,"['photographs', 'that']"
6072,vclaim-sno-hunting-children-photo,"['photograph', 'he']"
6073,vclaim-sno-hunting-license,['royals']
6074,vclaim-sno-hunting-licenses-versus-armies,[]
6075,vclaim-sno-hurricane-dorian-near-florida,['video']
6076,vclaim-sno-hurricane-gas-bumper-sticker,[]
6077,vclaim-sno-hurricane-hanna-border-fence,"['clip', 'hanna']"
6078,vclaim-sno-hurricane-hermine-waterspout-nc,['photograph']
6079,vclaim-sno-hurricane-irene,"['photograph', 'irene']"
6080,vclaim-sno-hurricane-irma-faq,[]
6081,vclaim-sno-hurricane-irma-hitting-miami-airport,"['video', 'irma']"
6082,vclaim-sno-hurricane-irma-track-become-category-6-storm,['it']
6083,vclaim-sno-hurricane-jose-30-foot-waves-jennettes-pier,['photograph']
6084,vclaim-sno-hurricane-katrina-looters,['captions']
6085,vclaim-sno-hurricane-michael-approaching-florida,"['photograph', 'it']"
6086,vclaim-sno-hurricane-now-contains-sharks,"['oceanic', 'florence']"
6087,vclaim-sno-hurricane-open-windows,[]
6088,vclaim-sno-hurricane-rules,['carlin']
6089,vclaim-sno-hurricane-sandy-fema-cleanup-crews,['fema']
6090,vclaim-sno-hurricane-sandy-photographs,['photographs']
6091,vclaim-sno-hyatt-hotels-conservatives,"['chain', 'they']"
6092,vclaim-sno-hydrogen-peroxide,['peroxide']
6093,vclaim-sno-hyland39s-teething-tablets-recall,[]
6094,vclaim-sno-hyperdontia-supernumerary-teeth,['photograph']
6095,vclaim-sno-hypnotized-chicken,['video']
6096,vclaim-sno-hypo-hype,['instance']
6097,vclaim-sno-hyram-suddfluffel-impeachment,['post']
6098,vclaim-sno-hyvee-coupon-scam,['stores']
6099,vclaim-sno-i-68-and-i-70,"['gangs', 'that']"
6100,vclaim-sno-i-am-curious-yellow-pages,['illustration']
6101,vclaim-sno-i-am-legend-zombie,"['storyline', 'i']"
6102,vclaim-sno-i-am-meth,['teen']
6103,vclaim-sno-i-can-breathe-shirts,"['photograph', 'members', 'i']"
6104,vclaim-sno-i-can39t-believe,['players']
6105,vclaim-sno-i-have-a-what,"['report', 'celebrants']"
6106,vclaim-sno-i-have-had-it,[]
6107,vclaim-sno-i-of-newt,"['gingrich', 'people', 'what']"
6108,vclaim-sno-i-ping-the-body-electric,['feature']
6109,vclaim-sno-i-saw-new-york,['pair']
6110,vclaim-sno-i-told-you-so,"['galganov', 'i']"
6111,vclaim-sno-i40-north-carolina-underwater,['portion']
6112,vclaim-sno-ia-fl-oh-election-loss,['trump']
6113,vclaim-sno-ian-henderson,['soldier']
6114,vclaim-sno-ibola,['thousands']
6115,vclaim-sno-ice-arrest-los-angeles-mayor,['agents']
6116,vclaim-sno-ice-arresting-children-photo,"['photograph', 'agents']"
6117,vclaim-sno-ice-badges,"['mail', 'ruse']"
6118,vclaim-sno-ice-baiting,['pedestrians']
6119,vclaim-sno-ice-bucket-challenge-deaths,['teenager']
6120,vclaim-sno-ice-bucket-challenge,['obama']
6121,vclaim-sno-ice-caps-melt-gore-2014,"['gore', 'earth', 'caps']"
6122,vclaim-sno-ice-citizens-academy-civilians,['immigration']
6123,vclaim-sno-ice-cream-covid19,['officials']
6124,vclaim-sno-ice-cream-every-day,"['university', 'benefactor', 'who']"
6125,vclaim-sno-ice-cream-registration-notice,"['couple', 'they']"
6126,vclaim-sno-ice-cube-50-cent-trump-hats,"['photograph', 'cube']"
6127,vclaim-sno-ice-cube-work-with-trump,['cube']
6128,vclaim-sno-ice-detain-michigan-doctor-40-years-u-s,"['enforcement', 'he']"
6129,vclaim-sno-ice-doubt,['most']
6130,vclaim-sno-ice-el-paso-citizenship-papers,['authorities']
6131,vclaim-sno-ice-hurl-pregnant-woman-border-wall,"['enforcement', 'she']"
6132,vclaim-sno-ice-screen,[]
6133,vclaim-sno-ice-twitter-account-disappear,['account']
6134,vclaim-sno-iceland-debt-forgiveness,"['iceland', 'blackout']"
6135,vclaim-sno-iceland-eliminated-syndrome-abortion,['iceland']
6136,vclaim-sno-iceland-mandates-mental-health-warnings-on-all-bibles,['iceland']
6137,vclaim-sno-iceland-pays-immigrants-to-marry-icelandic-women,"['iceland', 'who']"
6138,vclaim-sno-iceland-religions-mental-disorders,"['parliament', 'religions']"
6139,vclaim-sno-icicle-texas-storms,[]
6140,vclaim-sno-idaho-mother-sentenced-for-breastfeeding,[]
6141,vclaim-sno-idaho-wolves,"['photographs', 'wolves']"
6142,vclaim-sno-identical-twins-married,"['sets', 'doctor']"
6143,vclaim-sno-identifying-as-clovergender,['individuals']
6144,vclaim-sno-idiot-wind,['entries']
6145,vclaim-sno-if-i-were-the-devil,"['transcript', 'essay', 'i']"
6146,vclaim-sno-if-the-shoe-fits,['he']
6147,vclaim-sno-if-youre-a-fetus-and-you-know-it,"['video', 'child']"
6148,vclaim-sno-ikea-pregnancy-test-ad,"['ikea', 'which']"
6149,vclaim-sno-ikes-peak,"['eisenhower', 'school']"
6150,vclaim-sno-ilhan-omar-and-aoc-polling,['cortez']
6151,vclaim-sno-ilhan-omar-arrest,[]
6152,vclaim-sno-ilhan-omar-brother-arrested,[]
6153,vclaim-sno-ilhan-omar-camp-hates-america,"['omar', 'she']"
6154,vclaim-sno-ilhan-omar-cousin,"['omar', 'cousin']"
6155,vclaim-sno-ilhan-omar-dog-meat,['omar']
6156,vclaim-sno-ilhan-omar-filmed-dancing-9-11,"['video', 'omar']"
6157,vclaim-sno-ilhan-omar-flag-party,['omar']
6158,vclaim-sno-ilhan-omar-fundraisers-groups,['omar']
6159,vclaim-sno-ilhan-omar-isis,['omar']
6160,vclaim-sno-ilhan-omar-jihad-academy,['photograph']
6161,vclaim-sno-ilhan-omar-marry-brother,['omar']
6162,vclaim-sno-ilhan-omar-odal-rune,['omar']
6163,vclaim-sno-ilhan-omar-proud,"['omar', 'qaida', 'her']"
6164,vclaim-sno-ilhan-omar-quote,['omar']
6165,vclaim-sno-ilhan-omar-sworn-quran,['omar']
6166,vclaim-sno-ilhan-omar-terrorists-photograph,['photograph']
6167,vclaim-sno-ilhan-omar-treason-advice-iran,['omar']
6168,vclaim-sno-ilhan-omar-walk-out-911-service,['omar']
6169,vclaim-sno-ilhan-omar-white-men-fear,"['omar', 'country']"
6170,vclaim-sno-ilhan-omar-white-men,['omar']
6171,vclaim-sno-ilhan-omars-children-arrested,[]
6172,vclaim-sno-ilhan-omars-father,['father']
6173,vclaim-sno-ill-suited,['zimmerman']
6174,vclaim-sno-illegal-alien-benefits-petition,[]
6175,vclaim-sno-illegal-alien-denied-cops-service-we-dont-serve-pigs,['we']
6176,vclaim-sno-illegal-barbershops-sunday-ny,"['state', 'that', 'it']"
6177,vclaim-sno-illegal-immigrant-benefits,['immigrants']
6178,vclaim-sno-illegal-immigrants-2008-election,"['evidence', 'immigrants']"
6179,vclaim-sno-illegal-sell-homes-flint,[]
6180,vclaim-sno-illegals-lining-vote-battsville-arizona,['photograph']
6181,vclaim-sno-illinois-departing-taxpayer-fee,['pritzker']
6182,vclaim-sno-illinois-eavesdropping-law,"['illinois', 'it', 'citizens']"
6183,vclaim-sno-illinois-goodwill-disabled-staff,['land']
6184,vclaim-sno-im-sorry-im-late-blm-sign,"['photograph', 'i', 'i', 'i']"
6185,vclaim-sno-im-tired-2,"['piece', 'he']"
6186,vclaim-sno-im-tired,"['piece', 'he']"
6187,vclaim-sno-image-abandoned-military-bases-experimentation-room,['photograph']
6188,vclaim-sno-image-animal-cell,"['image', 'that']"
6189,vclaim-sno-image-child-organ-trafficking-victims-thailand,"['image', 'children']"
6190,vclaim-sno-image-depict-texas-church-shooter-bernie-sanders-rally,['image']
6191,vclaim-sno-image-of-cow-crusher-device,['photograph']
6192,vclaim-sno-image-of-earth-from-moon,['photograph']
6193,vclaim-sno-image-shows-george-orwell-and-ernest-hemingway-during-the-spanish-civil-war,['photograph']
6194,vclaim-sno-imani-jennings-petition,[]
6195,vclaim-sno-imelda-marcos-death-hoax,['lady']
6196,vclaim-sno-immaculate-conception,['term']
6197,vclaim-sno-immaculate-deception,['girl']
6198,vclaim-sno-immigrant-girl-never-separated,['outlets']
6199,vclaim-sno-immigrant-hillary-illegal-vote,[]
6200,vclaim-sno-immigrant-homicides-us,['immigrants']
6201,vclaim-sno-immigrant-peanut-butter-sandwich,"['immigrant', 'her']"
6202,vclaim-sno-immigrant-teenagers-strapped-to-chairs-with-bags-over-their-heads,['children']
6203,vclaim-sno-immigrants-biden-shirts-let-us-in,"['photograph', 'people', 'us']"
6204,vclaim-sno-immigrants-california-wildfires,[]
6205,vclaim-sno-immigrants-covid-texas-abbott,"['administration', 'who']"
6206,vclaim-sno-immigrants-dna-tests-pay,"['administration', 'immigrants']"
6207,vclaim-sno-immigrants-free-leave-detention,['migrants']
6208,vclaim-sno-immigrants-measles,"['immigrants', 'who']"
6209,vclaim-sno-immigrants-nobel-prize,['all']
6210,vclaim-sno-immigrants-numbers-arms,[]
6211,vclaim-sno-immigrants-riot-italy,['video']
6212,vclaim-sno-immigrants-stimulus-checks,['citizens']
6213,vclaim-sno-immigration-border-disease-risk,"['photograph', 'who']"
6214,vclaim-sno-impeached-president-lose-benefits,['president']
6215,vclaim-sno-impeached-president-regain-office,['president']
6216,vclaim-sno-impeachment-consulting-fees,['pelosi']
6217,vclaim-sno-impeachment-pens-15k-dollars,['pelosi']
6218,vclaim-sno-impeachment-rally-in-toronto,['photograph']
6219,vclaim-sno-imperfect-recall,['cola']
6220,vclaim-sno-imperial-march-uk-trump,['band']
6221,vclaim-sno-implant-cheating-spouse-alert,"['notifies', 'husbands']"
6222,vclaim-sno-impossible-burgers-dogfood,['ingredients']
6223,vclaim-sno-impossible-to-cancel-recurring-trump-donations,['it']
6224,vclaim-sno-impossible-whoppers-estrogen,['whoppers']
6225,vclaim-sno-imran-yousuf-orlando-hero,[]
6226,vclaim-sno-in-cold-flood,['bride']
6227,vclaim-sno-in-defense-of-prayer,['harvey']
6228,vclaim-sno-in-flanders-fields,['it']
6229,vclaim-sno-in-god-we-still-trust,"['stations', 'we']"
6230,vclaim-sno-in-n-out-cup-epsteins-death,"['photograph', 'epstein']"
6231,vclaim-sno-in-n-out,[]
6232,vclaim-sno-in-praise-of-older-women,['rooney']
6233,vclaim-sno-in-the-air-tonight,"['collins', 'man']"
6234,vclaim-sno-in-the-public-eye,['fad']
6235,vclaim-sno-in-wake-of-election-obama-passes-executive-order-banning-all-fake-news-outlets,['obama']
6236,vclaim-sno-in-your-facebook,"['facebook', 'messages']"
6237,vclaim-sno-incarcerated-covid19-checks,['people']
6238,vclaim-sno-inconceivable-story,"['couple', 'cause']"
6239,vclaim-sno-incredible-edibles,['arrangements']
6240,vclaim-sno-incredibles-2-epilepsy-warning,"['film', 'that']"
6241,vclaim-sno-incurable-mexican-blood-flu,[]
6242,vclaim-sno-indecent-exposure,['seller']
6243,vclaim-sno-india-air-strike-pakistan-video,['video']
6244,vclaim-sno-india-banning-twitter,['twitter']
6245,vclaim-sno-india-theme-park-ride-collapses,"['video', 'park', 'ride']"
6246,vclaim-sno-indian-flag-capitol-riots,['that']
6247,vclaim-sno-indian-journalist-hoax-harvard,[]
6248,vclaim-sno-indian-man-snake-bite-wife,"['man', 'he', 'them']"
6249,vclaim-sno-indian-ocean-earthquake-tsunami-prediction-2017,['earthquake']
6250,vclaim-sno-indiana-abortion-reporting,"['holcomb', 'that', 'who']"
6251,vclaim-sno-indiana-jones-saxophone,['jones']
6252,vclaim-sno-indiana-muslims-muhammads-deeds,['it']
6253,vclaim-sno-indiana-primary-rigged,['wndu']
6254,vclaim-sno-indianapolis-area-code,[]
6255,vclaim-sno-indonesia-lost-tribe,['video']
6256,vclaim-sno-indrek-wichman,['professor']
6257,vclaim-sno-indy-404,[]
6258,vclaim-sno-infant-twins-die-simultaneously-vaccines,['their']
6259,vclaim-sno-infertile-couple-sex-wrong,"['who', 'they']"
6260,vclaim-sno-inflatable-costume-covid-hospital,['costume']
6261,vclaim-sno-inflatable-sex-doll,['hitler']
6262,vclaim-sno-info-boors,[]
6263,vclaim-sno-ingraham-nevada-interview-trump,['worker']
6264,vclaim-sno-ingrid-newkirk-quotes-peta-euthanasia,['quotations']
6265,vclaim-sno-inhuman-handprint-2,['photograph']
6266,vclaim-sno-inject-mushrooms,['man']
6267,vclaim-sno-injured-trump-supporter,['image']
6268,vclaim-sno-ink-stinger,['ink']
6269,vclaim-sno-inmate-bible-last-meal,['inmate']
6270,vclaim-sno-inmates-abandoned-katrina,"['inmates', 'hundreds']"
6271,vclaim-sno-insane-cliff-house,['photograph']
6272,vclaim-sno-insect-spy-drone,"['photograph', 'that']"
6273,vclaim-sno-insects-on-the-brain,['bugs']
6274,vclaim-sno-inside-the-green-zone,['photographs']
6275,vclaim-sno-insider-spider,['photograph']
6276,vclaim-sno-insider-trading,['man']
6277,vclaim-sno-instagod,"['instagram', 'i']"
6278,vclaim-sno-instagram-cancellation-hoax,['who']
6279,vclaim-sno-instant-noodles-wax,['cups']
6280,vclaim-sno-insulin-pennies-a-day-trump,"['trump', 'that', 'americans']"
6281,vclaim-sno-insulin-walmart-vial,[]
6282,vclaim-sno-insurance-insanity,[]
6283,vclaim-sno-insurrection-act-trump,['trump']
6284,vclaim-sno-intelligence-is-inherited-only-from-your-mother,[]
6285,vclaim-sno-intense-supercell-tornado-mass,['photograph']
6286,vclaim-sno-intern-white-power-hand-gesture,['intern']
6287,vclaim-sno-internal-robbing-you-service,['service']
6288,vclaim-sno-international-drivers-license,['you']
6289,vclaim-sno-internet-of-lies,"['gore', 'he']"
6290,vclaim-sno-interpolitics,['order']
6291,vclaim-sno-interschools-whatsapp-warning,"['daesh', 'users', 'they']"
6292,vclaim-sno-interview-for-trafficking,['rings']
6293,vclaim-sno-intexticated,['photographs']
6294,vclaim-sno-into-the-bleach,"['bleach', 'user']"
6295,vclaim-sno-into-the-void,['that']
6296,vclaim-sno-into-thin-air,['video']
6297,vclaim-sno-investigation-proves-starbucks-beverages-contain-feces,['investigation']
6298,vclaim-sno-invisibility-check,['pair']
6299,vclaim-sno-invisibility-cloak-video,['video']
6300,vclaim-sno-invisible-art,['artist']
6301,vclaim-sno-iowa-caucus-coin-toss,['clinton']
6302,vclaim-sno-iowa-congressman-retweet-white-supremacist,['king']
6303,vclaim-sno-iowa-discontinue-soda-and-candy-october,['recipients']
6304,vclaim-sno-iowa-guns-blind,[]
6305,vclaim-sno-iowa-kiss-five-minutes-law,['law']
6306,vclaim-sno-iowa-man-16-years-lgbt-flag,[]
6307,vclaim-sno-iowa-missing-children-summer,['state']
6308,vclaim-sno-iowa-state-fair-logo,['that']
6309,vclaim-sno-iowa-students-apologize,[]
6310,vclaim-sno-iowa-tornado,"['photograph', 'that']"
6311,vclaim-sno-ipads-covid-virtual-visits,"['photograph', 'dozens']"
6312,vclaim-sno-iphone-12-pacemakers,"['study', 'an']"
6313,vclaim-sno-iphone-12-tiktok-scam,['promotion']
6314,vclaim-sno-iphone-7-headphone-jack-controversy,['apple']
6315,vclaim-sno-iphone-7-headphone-jack,[]
6316,vclaim-sno-iphone-shortcut-record-police,[]
6317,vclaim-sno-iphone-sos,['users']
6318,vclaim-sno-iphone-the-body-electric,['you']
6319,vclaim-sno-iran-blurs-photograph-showing-olympics-volleyball-player,"['agency', 'she']"
6320,vclaim-sno-iran-censored-female-athletes,[]
6321,vclaim-sno-iran-marry-daughters-law,"['iran', 'men']"
6322,vclaim-sno-iran-nuclear-deal-citizenship,['administration']
6323,vclaim-sno-iran-trump-bounty,['iran']
6324,vclaim-sno-iranian-navy-ship-sink-fire-gulf,['warship']
6325,vclaim-sno-iranian-negotiator-discusses-nuclear-deal,"['video', 'negotiator']"
6326,vclaim-sno-iranian-woman-angelina-jolie-plastic-surgery,"['tabar', 'face']"
6327,vclaim-sno-iranians-arrested-mexico-border,[]
6328,vclaim-sno-iraqi-terrorist-grenades,['he']
6329,vclaim-sno-irena-sendler,['sendler']
6330,vclaim-sno-irish-mob-midget-gang,[]
6331,vclaim-sno-irish-slaves-early-america,['slaves']
6332,vclaim-sno-irish-slaves-us-photo,['photograph']
6333,vclaim-sno-irish-times-fintan-otoole,"['newspaper', 'o’toole']"
6334,vclaim-sno-irl-texts-trafficking,[]
6335,vclaim-sno-irma-barbuda-video,"['video', 'irma']"
6336,vclaim-sno-irma-beaches-water,['irma']
6337,vclaim-sno-irregardless-merriam-webster,['webster']
6338,vclaim-sno-irs-amnesty-bonuses,"['changes', 'immigrants']"
6339,vclaim-sno-irs-impersonation-telephone-scam,"['callers', 'they']"
6340,vclaim-sno-irs-refund-notification,"['notice', 'recipient']"
6341,vclaim-sno-irs-satan-clubs,"['irs', 'clubs']"
6342,vclaim-sno-irs-scam-season,['service']
6343,vclaim-sno-irs-sent-thousands-of-tax-refunds-same-addresses,['review']
6344,vclaim-sno-irs-social-security-numbers,"['irs', 'it']"
6345,vclaim-sno-irs-stimulus-check-1200,['that']
6346,vclaim-sno-irs-taxpayers-stolen-items-illegal-income,"['guidelines', 'taxpayers', 'they']"
6347,vclaim-sno-is-a-turtle-shell-really-modified-ribs,['shell']
6348,vclaim-sno-is-a-utah-schools-event-barring-girls-from-refusing-boys-dance-requests,[]
6349,vclaim-sno-is-allisyn-nicole-still-missing,['woman']
6350,vclaim-sno-is-amazing-wedding-bouquet-catch-real,['video']
6351,vclaim-sno-is-amazons-alexa-emitting-unprompted-creepy-laughing,['alexa']
6352,vclaim-sno-is-anchor-butter-contaminated-with-hiv,"['worker', 'that']"
6353,vclaim-sno-is-antifa-planning-a-civil-war,"['agents', 'antifa']"
6354,vclaim-sno-is-armed-teacher-students-israel,['photograph']
6355,vclaim-sno-is-australia-chemtrails-vaccinate-residents,['officials']
6356,vclaim-sno-is-barack-obama-more-self-referential-than-donald-trump,['obama']
6357,vclaim-sno-is-california-gov-positive-people-blood,"['governor', 'who']"
6358,vclaim-sno-is-california-requiring-students-arabic-numbers,['brown']
6359,vclaim-sno-is-catherine-elizabeth-clennans-gofundme-campaign-authentic,['woman']
6360,vclaim-sno-is-company-turning-human-embryos-into-jewelry,['company']
6361,vclaim-sno-is-courage-cowardly-dog-rebooted,"['network', 'episodes']"
6362,vclaim-sno-is-danica-roem-the-first-trans-state-lawmaker-in-the-us,['roem']
6363,vclaim-sno-is-disney-building-resort-toronto-islands,['disney']
6364,vclaim-sno-is-epa-allowing-asbestos-products,"['agency', 'products']"
6365,vclaim-sno-is-facebook-censoring-conservative-news,['facebook']
6366,vclaim-sno-is-facebook-charging-a-user-fee,"['facebook', 'they', 'they']"
6367,vclaim-sno-is-facebook-removing-share-button-pro-trump-posts,['facebook']
6368,vclaim-sno-is-green-giant-making-cauliflower-peeps,['giant']
