,ver_claim_ids,ver_claim_encodings
9159,vclaim-sno-obama-no-911-tributes,"[ 0.04972912  0.04724628  0.10650593 ... -0.03926747 -0.03814262
  0.00898321]"
9160,vclaim-sno-obama-non-citizens-vote,"[ 0.09535205  0.06493093  0.03059945 ... -0.01120286 -0.01536522
 -0.02892261]"
9161,vclaim-sno-obama-offensive-comments-hot-mic,"[ 0.06721619  0.107396    0.15532447 ... -0.03926747 -0.03814262
  0.15760006]"
9162,vclaim-sno-obama-official-portrait-sperm-cells,"[ 0.05007257  0.11754914  0.19567794 ...  0.10876594 -0.03669438
  0.0766979 ]"
9163,vclaim-sno-obama-officials-iran-policy,"[ 0.08958576  0.12663014  0.07282957 ... -0.03926747 -0.02610115
  0.03133338]"
9164,vclaim-sno-obama-pandemic-playbook,"[ 0.0883114   0.0439982   0.04062698 ...  0.02132914 -0.03643
  0.07103153]"
9165,vclaim-sno-obama-pandemic-preparedness-2014,"[ 0.12684934  0.12842785  0.12103228 ...  0.06018308 -0.03814262
  0.04834547]"
9166,vclaim-sno-obama-pardon-cosby,"[ 0.07409537  0.07136209  0.0416227  ... -0.02045463 -0.03814262
  0.14490315]"
9167,vclaim-sno-obama-pardoned-c-murder,"[ 0.04972912  0.13955143  0.18162155 ...  0.00980942 -0.0227513
  0.00304503]"
9168,vclaim-sno-obama-permanently-protected-planned-parenthood-from-defunding,"[ 0.04972912  0.11233562  0.05362445 ... -0.00150346  0.00081767
  0.01692888]"
9169,vclaim-sno-obama-pointing-trump-painting,"[ 0.01254416  0.09156502  0.11867148 ... -0.01569583 -0.03814262
  0.17734043]"
9170,vclaim-sno-obama-prince-al-waleed-bin-talal,"[ 0.11534538  0.04416566  0.12223241 ...  0.09233365 -0.0367616
  0.02190013]"
9171,vclaim-sno-obama-prisoner-release,"[ 0.12327051  0.18389428  0.12892523 ...  0.07666181 -0.03814262
  0.00908395]"
9172,vclaim-sno-obama-refuse-white-house-blue,[0.09783061 0.21794292 0.03584192 ... 0.         0.02486828 0.08852886]
9173,vclaim-sno-obama-released-millions-palestinians,[0.05967489 0.16700877 0.09724456 ... 0.00989336 0.02251893 0.00298705]
9174,vclaim-sno-obama-remove-usps-mailboxes,"[ 0.13478379  0.10564995  0.10038831 ...  0.0143939   0.03163947
 -0.01185338]"
9175,vclaim-sno-obama-removes-god,[0.09944736 0.11860903 0.10114612 ... 0.00812796 0.         0.03678641]
9176,vclaim-sno-obama-renzi-rig-election,[0.12008522 0.18108761 0.13200407 ... 0.23398837 0.00968321 0.08806655]
9177,vclaim-sno-obama-reparations-executive-order,"[ 0.04972912  0.11684669  0.12634586 ...  0.00605715 -0.01627274
  0.03273535]"
9178,vclaim-sno-obama-reporter-press-conference,"[ 0.10782555  0.14939047  0.07141509 ...  0.03846123 -0.03795082
  0.03849458]"
9179,vclaim-sno-obama-retirement-age-73,"[ 0.09944736  0.11541244  0.07298441 ... -0.01863299 -0.01148529
  0.01640111]"
9180,vclaim-sno-obama-salute-marine-one-video,"[ 0.04161529  0.15796597  0.02422524 ... -0.01119788 -0.03814262
  0.01197232]"
9181,vclaim-sno-obama-salute-veterans-day,"[ 0.08075849  0.07776068  0.0295762  ...  0.03788895 -0.03814262
  0.06963382]"
9182,vclaim-sno-obama-search-warrant,"[ 0.06278551  0.12194396  0.07179328 ...  0.05166833 -0.03814262
  0.02971779]"
9183,vclaim-sno-obama-sets-record-with-572-pages-of-new-regulations-in-one-day,[0.04972912 0.11922757 0.06835119 ... 0.10899928 0.00739576 0.04636379]
9184,vclaim-sno-obama-shaking-hands-rouhani,"[ 0.05682091  0.15428266  0.13979247 ...  0.07669389 -0.00843632
  0.04424052]"
9185,vclaim-sno-obama-signs-christmas-bill-making-alternative-media-illegal,"[ 0.03705068  0.08331817  0.10314487 ...  0.02663395 -0.03814262
  0.02748951]"
9186,vclaim-sno-obama-signs-eo-loser-leaves-us,"[ 0.10440956  0.13543724  0.00437062 ...  0.05587174 -0.03814262
  0.03479592]"
9187,vclaim-sno-obama-signs-executive-order-declaring-investigation-into-election-results,"[ 0.09944736  0.12397184  0.03046916 ...  0.00639995 -0.00274207
  0.17410225]"
9188,vclaim-sno-obama-sleeping-man-subway,"[ 0.02637521  0.0713788   0.15244576 ...  0.04734624 -0.03757557
  0.01645077]"
9189,vclaim-sno-obama-snubs-scalias-funeral,"[ 0.08334208  0.12672585  0.06748585 ...  0.00772796 -0.02870372
  0.08460911]"
9190,vclaim-sno-obama-sotu-shutter-shades,"[ 0.05682091  0.09896319  0.21214654 ...  0.03981139 -0.03814262
  0.02627186]"
9191,vclaim-sno-obama-spying-trump-campaign,"[ 0.1101367   0.13975395  0.07698116 ... -0.0362042  -0.01679889
  0.18106362]"
9192,vclaim-sno-obama-stiff-waiter-tip-lawrys,"[ 0.08742519  0.04724628  0.12657315 ...  0.03244502 -0.03814262
  0.01129083]"
9193,vclaim-sno-obama-student-id,"[ 0.02191499  0.18203096  0.14688009 ... -0.03850239  0.01977273
  0.1177858 ]"
9194,vclaim-sno-obama-surrender-world-order,"[ 0.1358197   0.06599586  0.05006537 ...  0.12758182 -0.03814262
  0.03299093]"
9195,vclaim-sno-obama-teach-quran-for-extra-credit,[0.04972912 0.04724628 0.03255367 ... 0.02136569 0.05880639 0.0764451 ]
9196,vclaim-sno-obama-team-top-jobs,"[ 0.09509198  0.09392127  0.10770422 ...  0.06939495 -0.03814262
 -0.01697469]"
9197,vclaim-sno-obama-tear-gas-border-migrants,"[ 0.08724676  0.15498875  0.11809859 ...  0.05717782 -0.03814262
  0.01253035]"
9198,vclaim-sno-obama-texas-during-hurricane-harvey,"[ 0.09270877  0.10021783  0.09484597 ...  0.07468565 -0.03814262
  0.06413696]"
9199,vclaim-sno-obama-three-guns-eo,"[ 0.09944736  0.20190689  0.02931506 ...  0.18120176 -0.03814262
  0.02991362]"
9200,vclaim-sno-obama-to-ban-trucks-after-nice-attack,"[ 0.07668851  0.08259527  0.09051955 ...  0.0218992  -0.02163132
  0.0029071 ]"
9201,vclaim-sno-obama-to-remove-statue-of-liberty-because-it-offends-muslims,"[ 0.04972912  0.07646189  0.12523785 ... -0.03926747 -0.00141513
  0.00891889]"
9202,vclaim-sno-obama-transgender-bathrooms,[0.06045196 0.11465984 0.15546139 ... 0.01466666 0.11810622 0.01490691]
9203,vclaim-sno-obama-trump-american-dream,"[ 0.08260293  0.10216261  0.08634577 ... -0.03177278 -0.03814262
  0.18811847]"
9204,vclaim-sno-obama-trump-child-separation-meme,[0.12254234 0.09983262 0.06388968 ... 0.16377053 0.         0.01458012]
9205,vclaim-sno-obama-trump-holocaust-memorial,"[ 0.06031236  0.0727109   0.16007318 ...  0.06358302 -0.01542978
  0.08343069]"
9206,vclaim-sno-obama-trump-transition-letter,"[ 0.06928196  0.13358709  0.08202422 ...  0.06276631 -0.03318562
  0.16926935]"
9207,vclaim-sno-obama-trump-travel-costs,[0.06551903 0.18384404 0.07851841 ... 0.24797632 0.         0.08244019]
9208,vclaim-sno-obama-tweet-ukraine,"[ 0.06785125  0.09090294  0.11021683 ...  0.10026602 -0.0212194
  0.10555521]"
9209,vclaim-sno-obama-un-secretary-general,"[ 0.1101367   0.16095997  0.07218026 ... -0.03926747 -0.03560373
  0.05487407]"
9210,vclaim-sno-obama-un-security-trump,[0.11614244 0.13975395 0.07698116 ... 0.01755358 0.01565003 0.18298335]
9211,vclaim-sno-obama-urges-soldiers-question-trumps-authority,"[ 0.05542624  0.0955397   0.07125412 ... -0.01999533  0.0112223
  0.09125286]"
9212,vclaim-sno-obama-used-quran-for-oath,"[ 0.05682091  0.07236184  0.10448699 ...  0.04251683 -0.03814262
  0.01803989]"
9213,vclaim-sno-obama-veterans-money-to-syria,"[ 0.06008933  0.18557581  0.11258315 ...  0.06559634 -0.03814262
  0.01666976]"
9214,vclaim-sno-obama-virginia-praise,"[ 0.06785125  0.09090294  0.07020646 ... -0.03926747 -0.03814262
  0.05695302]"
9215,vclaim-sno-obama-wait-swine-flu-n1h1,[0.07817028 0.12746896 0.11572073 ... 0.04594775 0.04752129 0.11891713]
9216,vclaim-sno-obama-warren-unfollow-hillary-clinton,"[ 0.11091249  0.10025916  0.06551801 ...  0.08297773 -0.03814262
  0.10545293]"
9217,vclaim-sno-obama-was-going-to-castros-funeral-until-trump-told-him-this,"[ 0.04972912  0.09732776  0.07381091 ... -0.01379048 -0.03814262
  0.17734043]"
9218,vclaim-sno-obama-wasnt-arrested,"[ 0.1101367   0.13975395  0.10294378 ... -0.03926747 -0.03814262
  0.01575819]"
9219,vclaim-sno-obama-we-deserved-911,"[ 0.11842848  0.09509512  0.0509886  ... -0.03926747 -0.03814262
  0.03089793]"
9220,vclaim-sno-obama-white-house-muslim,"[ 0.1239529   0.11743107  0.1626169  ...  0.13999215 -0.00360859
  0.08255129]"
9221,vclaim-sno-obama-white-house-portrait,"[ 0.1101367   0.13975395  0.08893533 ... -0.03926747  0.0301514
  0.0309491 ]"
9222,vclaim-sno-obama-white-house-statue,"[ 0.04972912  0.08407824  0.11039644 ...  0.01779512 -0.03186974
  0.03090027]"
9223,vclaim-sno-obama-wore-rip-epstein-shirt,"[ 0.05682091  0.15428266  0.23096116 ...  0.06671778 -0.03814262
  0.11010247]"
9224,vclaim-sno-obamacare-and-me,[0.02883167 0.07794454 0.04607055 ... 0.01842043 0.06404132 0.16388443]
9225,vclaim-sno-obamacare-and-the-affordable-care-act,[0.07916728 0.13278733 0.07533871 ... 0.01886416 0.01282677 0.08338313]
9226,vclaim-sno-obamacare-decision,"[ 0.07985732  0.13441278  0.07341278 ... -0.03561346 -0.03773402
  0.18470433]"
9227,vclaim-sno-obamacare-horror-story,"[ 0.08521535  0.09873979  0.08933679 ... -0.01355683 -0.0184125
  0.14552566]"
9228,vclaim-sno-obamacare-royalties,"[ 0.080919    0.06871096  0.08215798 ... -0.01791388 -0.03814262
  0.03194038]"
9229,vclaim-sno-obamacare-website-5-billion,[0.08899981 0.22877303 0.09938844 ... 0.12927696 0.         0.        ]
9230,vclaim-sno-obamacare-website-border-wall,"[ 0.0809284   0.14728786  0.1227887  ... -0.00107982 -0.00087721
  0.1649584 ]"
9231,vclaim-sno-obamaphones-to-be-cut-off,"[ 0.07634627  0.09522764  0.09594062 ...  0.09578892 -0.03814262
  0.00198088]"
9232,vclaim-sno-obamas-50-lies,"[ 0.09940454  0.06564885  0.08571146 ...  0.13569263 -0.03814262
  0.07984895]"
9233,vclaim-sno-obamas-buy-home-depot,"[ 0.04742696  0.13095061  0.0819245  ...  0.05414405 -0.03807539
  0.08129123]"
9234,vclaim-sno-obamas-daughters-arrested-hawaii,"[ 0.05860267  0.16750544  0.14433788 ...  0.00890675 -0.03814262
  0.05967752]"
9235,vclaim-sno-obamas-divorce-pregnant-mistress,[0.06238057 0.06360412 0.11864452 ... 0.04925131 0.         0.07390527]
9236,vclaim-sno-obamas-guevara-shirts,"[ 0.07697013  0.06061201  0.3141112  ...  0.11525413 -0.03814262
  0.00203521]"
9237,vclaim-sno-obamas-make-believe-life,[0.         0.         0.00531796 ... 0.         0.         0.        ]
9238,vclaim-sno-obamas-mansion-marthas-vineyard,"[ 0.05417501  0.11893988  0.0819245  ...  0.17736459 -0.03814262
  0.1580814 ]"
9239,vclaim-sno-obamas-own-words-trap-him,"[ 0.06437899  0.08949296  0.15964851 ...  0.0382906  -0.03814262
  0.02601225]"
9240,vclaim-sno-obamas-vacation-scam,"[ 0.05123835  0.09076685  0.03478988 ... -0.02027016 -0.03814262
  0.10920034]"
9241,vclaim-sno-obese-tiger-photo,[0.06388799 0.0267058  0.13329802 ... 0.09301666 0.         0.01506858]
9242,vclaim-sno-obese-turtle,"[ 0.13807909  0.16347308  0.14106436 ...  0.09536698 -0.03814262
  0.17958646]"
9243,vclaim-sno-obfuscatedcare,[0.08989771 0.14334662 0.09447215 ... 0.03886325 0.         0.12878133]
9244,vclaim-sno-obituary-common-sense,"[-0.00981106  0.10193438  0.09107919 ... -0.03926747 -0.03814262
  0.08494461]"
9245,vclaim-sno-obituary-thieves,[0.06204879 0.02324304 0.11228612 ... 0.06249262 0.03350945 0.03119001]
9246,vclaim-sno-obituary-trump-clinton,"[ 0.0338101   0.09440953  0.15898344 ... -0.02774524 -0.03814262
  0.16353588]"
9247,vclaim-sno-obnoxious-passengers,"[ 0.04882347  0.0673224   0.08885352 ... -0.00562835 -0.0335782
  0.02868809]"
9248,vclaim-sno-ocasio-cortez-capitalism-quote,"[ 0.11369213  0.13046266  0.07653245 ... -0.01682327 -0.03814262
  0.0493979 ]"
9249,vclaim-sno-ocasio-cortez-cars-hurricanes,"[ 0.07817028  0.17566445  0.10259969 ...  0.01840564 -0.03814262
  0.09161324]"
9250,vclaim-sno-ocasio-cortez-change-textbooks-act,[0.04694628 0.17779137 0.11663648 ... 0.01358979 0.0265745  0.15916154]
9251,vclaim-sno-ocasio-cortez-electoral-college,[0.06840577 0.06398847 0.05230261 ... 0.01867783 0.00826207 0.05358483]
9252,vclaim-sno-ocasio-cortez-fake-photo,"[ 0.06426426  0.18065526  0.10448699 ...  0.05294434 -0.03814262
  0.02686819]"
9253,vclaim-sno-ocasio-cortez-forget-vote-bill,"[ 0.06942075  0.24896981  0.06158803 ...  0.12055997 -0.00788828
  0.02443323]"
9254,vclaim-sno-ocasio-cortez-gun-rights-quote,"[ 0.06840577  0.06279045  0.05230261 ... -0.0169517  -0.03814262
  0.02215893]"
9255,vclaim-sno-ocasio-cortez-hoda-muthana-parody-tweet,[0.11025076 0.09643447 0.08608023 ... 0.00988201 0.         0.11249994]
9256,vclaim-sno-ocasio-cortez-i-have-a-very-good-brain-trump,"[ 0.1028759   0.11336493  0.04800672 ... -0.03926747 -0.03814262
  0.04492244]"
9257,vclaim-sno-ocasio-cortez-medicare-zeros,"[ 0.05943432  0.10587649  0.04526199 ...  0.08462022 -0.03814262
  0.05797077]"
9258,vclaim-sno-ocasio-cortez-price-is-right,"[ 0.07067666  0.08746479  0.17429636 ...  0.04288277 -0.01838383
  0.05661824]"
9259,vclaim-sno-ocasio-cortez-resume,[0.04694628 0.14817265 0.03223838 ... 0.         0.05257311 0.13429703]
9260,vclaim-sno-ocasio-cortez-technology-quote,"[ 0.0676675   0.06456622  0.02757848 ... -0.03607644 -0.03814262
  0.07351754]"
9261,vclaim-sno-occupy-wall-street,[0.0108611  0.09350263 0.06096236 ... 0.01762037 0.00629601 0.1318909 ]
9262,vclaim-sno-october-surprise,"[ 0.02741149  0.04522599  0.08708382 ... -0.02101319 -0.03814262
  0.06683574]"
9263,vclaim-sno-octopus-dna-origins,[0.09840544 0.08124137 0.11032597 ... 0.08050402 0.02853005 0.11365461]
9264,vclaim-sno-octopus-fall-sky-china,"[ 0.13163555  0.10068215  0.10480517 ...  0.0565103  -0.03814262
  0.01571466]"
9265,vclaim-sno-octopus-walking-on-beach,"[ 0.10782555  0.1161937   0.18671037 ...  0.0664345  -0.03814262
  0.03685829]"
9266,vclaim-sno-odd-job,"[ 0.02400802  0.05156266  0.09086221 ...  0.01070648 -0.02392917
  0.10069832]"
9267,vclaim-sno-ode-to-the-welfare-state,[0.12866265 0.12734392 0.05563186 ... 0.09322137 0.00161174 0.06445889]
9268,vclaim-sno-odessa-shooting-orourke,"[ 0.03688878  0.07058546  0.07824669 ...  0.06718048 -0.01840601
  0.05510405]"
9269,vclaim-sno-odni-photoshop-diversity-report,[0.00019026 0.07907777 0.17197308 ... 0.03145916 0.04200698 0.02565402]
9270,vclaim-sno-oedipal-mom-check,[0.1449884  0.13711132 0.11962514 ... 0.18901886 0.         0.04894156]
9271,vclaim-sno-oeuf-the-wall,[0.09126534 0.13612176 0.1646337  ... 0.0857366  0.00162622 0.12289763]
9272,vclaim-sno-of-drinks-and-clinks,"[ 0.04058394  0.11381649  0.02590717 ...  0.05959326 -0.03650657
  0.03703859]"
9273,vclaim-sno-off-the-beaten-path,"[ 0.08075849  0.06240132  0.10816753 ...  0.12157233 -0.03814262
  0.05482101]"
9274,vclaim-sno-offended-muslims-attack-christmas-tree,"[ 0.09998825  0.10524607  0.12420561 ...  0.05425259 -0.02746192
  0.02997584]"
9275,vclaim-sno-officer-aiming-rubber-bullet,"[ 0.1023591   0.05531814  0.16364452 ...  0.12172173 -0.03814262
  0.00620877]"
9276,vclaim-sno-officer-jacob-pederson-protests,[0.10782555 0.04503122 0.12393311 ... 0.0997344  0.         0.04099173]
9277,vclaim-sno-officer-nakia-jones-fired-after-viral-police-brutality-video,"[ 0.17144223  0.06356594  0.14763586 ...  0.04846445 -0.03814262
  0.13152891]"
9278,vclaim-sno-officer-who-shot-alton-sterling-was-at-kkk-rally,"[ 0.06726026  0.12128422  0.08351839 ... -0.02363868 -0.03814262
  0.05039813]"
9279,vclaim-sno-officers-cook-dinner-children,"[ 0.07256453  0.12078273  0.1383529  ...  0.12624496 -0.01701197
  0.0748139 ]"
9280,vclaim-sno-officers-killed-250-people,[0.12577519 0.08470014 0.05719512 ... 0.04575473 0.         0.02838857]
9281,vclaim-sno-officials-warn-poison-bottled-water,[0.04769322 0.11408681 0.14966342 ... 0.05425259 0.03063044 0.04842905]
9282,vclaim-sno-ohio-black-abortion-exclude,[0.03705068 0.15911244 0.15582117 ... 0.02268615 0.02237278 0.10637703]
9283,vclaim-sno-ohio-bull-shark,"[ 0.14381891  0.1095034   0.10448699 ...  0.09760357 -0.03814262
  0.06597628]"
9284,vclaim-sno-ohio-candidate-pro-assad-group,[0.04774446 0.12330277 0.05718274 ... 0.05047659 0.         0.14074907]
9285,vclaim-sno-ohio-police-abolishing-slavery,"[ 0.02725363  0.08067244  0.04430405 ... -0.0257193  -0.03814262
  0.02917016]"
9286,vclaim-sno-ohio-school-religion-answers,[0.01337084 0.10850519 0.03734582 ... 0.1494058  0.04069697 0.04529049]
9287,vclaim-sno-ohio-state-university-staffer-asked-for-sympathy-for-campus-attacker,[0.06297144 0.17246272 0.05955502 ... 0.13455613 0.01642584 0.10048227]
9288,vclaim-sno-ohio-voter-fraud,"[ 0.11487489  0.13880345  0.08056293 ...  0.12539361 -0.03814262
  0.02835031]"
9289,vclaim-sno-ohios-cedar-point-amusement-park-wont-reopen-2017,"[ 0.06424596  0.10928324 -0.00824005 ... -0.00251679 -0.03792879
  0.04454466]"
9290,vclaim-sno-ohios-covid-vaccine-lottery,"[ 0.06653688  0.20618634  0.06260408 ...  0.18589303 -0.03125077
  0.03902445]"
9291,vclaim-sno-oil-pulling,"[ 0.12276222  0.20090543  0.11521836 ...  0.02609518 -0.00992381
  0.00167101]"
9292,vclaim-sno-oj-simpson-back-in-custody,"[ 0.18147612  0.0661593   0.12460649 ...  0.01688958 -0.01192565
  0.09326954]"
9293,vclaim-sno-oklahoma-bill-lgbt-adoptions,[0.04707573 0.06844457 0.05874712 ... 0.02711861 0.02110011 0.07058093]
9294,vclaim-sno-oklahoma-court-rape-ruling,"[ 0.06477369  0.03233471  0.10626133 ... -0.03926747 -0.03814262
  0.07064846]"
9295,vclaim-sno-oklahoma-euthanasia-christopher-barnett,"[ 0.03998105  0.17596364  0.0513046  ...  0.08053759 -0.03814262
  0.1324415 ]"
9296,vclaim-sno-oklahoma-host-woman-humphrey,"[ 0.04722668  0.16085568  0.18562396 ...  0.0329413  -0.03814262
  0.21393362]"
9297,vclaim-sno-oklahoma-hydroxychloroquine-return,"[ 0.09766962  0.19842927  0.06475646 ...  0.09762444 -0.03814262
  0.14175634]"
9298,vclaim-sno-oklahoma-police-erad-civil-forfeitures,[0.07161772 0.14166668 0.12393351 ... 0.0475886  0.         0.03805241]
9299,vclaim-sno-oklahoma-representative-god,"[ 0.05167811  0.15034527  0.04715861 ... -0.03926747 -0.03814262
  0.13780613]"
9300,vclaim-sno-oklahoma-university-chapel-cross,[0.1460371  0.17050482 0.1291543  ... 0.15476854 0.01997017 0.12689212]
9301,vclaim-sno-oklahoma-woman-killed-pack-small-dachshunds,"[ 0.10479645  0.11712034  0.15898344 ...  0.05923795 -0.03814262
  0.09086832]"
9302,vclaim-sno-old-barbie-botched-surgeries,"[ 0.06228328  0.13865942  0.18820907 ...  0.11573964 -0.03814262
  0.02128408]"
9303,vclaim-sno-old-camera-titanic,"[ 0.08438715  0.1215572   0.1634247  ...  0.06991783 -0.02949787
  0.05752638]"
9304,vclaim-sno-old-navy,"[ 0.0622844   0.16841108  0.08665086 ...  0.03742535 -0.03814262
 -0.01039705]"
9305,vclaim-sno-old-news-clippings-1921,"[ 0.0811293   0.05964056  0.1485994  ...  0.02143642 -0.03814262
  0.06610655]"
9306,vclaim-sno-oldest-tree-on-earth-6000-years,"[ 0.1084013   0.06061201  0.10448699 ...  0.16170248 -0.00745583
  0.02946623]"
9307,vclaim-sno-olive-foil,[0.14169379 0.24167013 0.09606127 ... 0.14772144 0.03115082 0.10449909]
9308,vclaim-sno-olive-garden-capitol-riot-hannity,"[ 0.12541437  0.19327901  0.12898587 ...  0.03406235 -0.03814262
  0.18911344]"
9309,vclaim-sno-olive-garden-closing,"[ 0.11825614  0.25088376  0.06205142 ...  0.08900084 -0.03814262
  0.00163061]"
9310,vclaim-sno-olive-garden-flag-policy,[0.12541437 0.15069073 0.04661018 ... 0.0303066  0.         0.        ]
9311,vclaim-sno-olive-garden-trump-reelection,"[ 0.15447967  0.14931548  0.04926762 ...  0.04314554 -0.03314472
  0.0889165 ]"
9312,vclaim-sno-olive-garden,"[ 0.15447967  0.14931548  0.09200089 ...  0.0856221  -0.03814262
  0.06904386]"
9313,vclaim-sno-olive-oil-sagging-breasts,[0.13752204 0.24452406 0.2186177  ... 0.05911559 0.07322409 0.04832349]
9314,vclaim-sno-oliver-north-warned-osama,[0.09758224 0.18071087 0.154898   ... 0.01153686 0.         0.05202955]
9315,vclaim-sno-olivia-newton-john-dying-cancer,"[ 0.13077006  0.08248359  0.08618441 ...  0.06038876 -0.02563174
  0.11008782]"
9316,vclaim-sno-olympic-games,"[ 0.09647051  0.16927333  0.12074586 ...  0.1605838  -0.03423122
  0.07149678]"
9317,vclaim-sno-olympic-meddle,"[ 0.16547024  0.12451477  0.18532848 ...  0.10032    -0.03814262
  0.09321866]"
9318,vclaim-sno-olympic-rings-tattoo-ban,"[ 0.08902802  0.05532161  0.09212282 ...  0.03224136 -0.03814262
 -0.02892261]"
9319,vclaim-sno-omaha-stakes,"[ 1.4912635e-01  5.3070016e-02  7.5036652e-02 ... -3.5428526e-05
  1.0876202e-02  7.1906470e-02]"
9320,vclaim-sno-omar-citizen-longer-melania,"[ 0.07817028  0.17566445  0.13641715 ... -0.03926747 -0.03814262
  0.10221821]"
9321,vclaim-sno-omar-condolences-al-baghdadi,"[ 0.07817028  0.17566445  0.18385786 ...  0.01204645 -0.02006354
  0.05356655]"
9322,vclaim-sno-omar-if-israel-is-so-innocent,"[ 0.07817028  0.17566445  0.13641715 ... -0.03576601 -0.03814262
  0.04184298]"
9323,vclaim-sno-omar-mateens-final-text,"[ 0.14684291  0.12096025  0.13468513 ...  0.01406722 -0.03814262
  0.12792459]"
9324,vclaim-sno-omar-minnesota-register-vote,"[ 0.07817028  0.17566445  0.13641715 ...  0.04212303 -0.03814262
  0.11471535]"
9325,vclaim-sno-omar-nationwide-ban-bacon,[0.07817028 0.17566445 0.14571671 ... 0.07584461 0.01873701 0.03770186]
9326,vclaim-sno-omar-rotten-country,"[ 0.14595337  0.17566445  0.14157484 ... -0.01220519 -0.03814262
  0.03707052]"
