,ver_claim_ids,ver_claim_encodings
6120,vclaim-sno-ice-bucket-challenge,"[-0.05165388  0.04368709 -0.03978927 ... -0.03417102 -0.00724425
 -0.059265  ]"
6121,vclaim-sno-ice-caps-melt-gore-2014,"[-0.04219193 -0.02299521  0.00595819 ... -0.05201898 -0.01278887
 -0.04182633]"
6122,vclaim-sno-ice-citizens-academy-civilians,"[ 0.02458673 -0.01415912 -0.02791824 ...  0.00452183  0.01295921
  0.03906445]"
6123,vclaim-sno-ice-cream-covid19,"[-0.01157341  0.01183293 -0.03276356 ... -0.04757112  0.02052242
  0.06244859]"
6124,vclaim-sno-ice-cream-every-day,"[-0.00252742 -0.02523537  0.03874926 ... -0.03100631 -0.00527961
 -0.04469671]"
6125,vclaim-sno-ice-cream-registration-notice,"[ 0.03675012 -0.01362598  0.01409411 ... -0.01720873  0.0112961
 -0.00930965]"
6126,vclaim-sno-ice-cube-50-cent-trump-hats,"[ 0.00911514 -0.02543025  0.03623261 ... -0.04559829 -0.0218349
  0.05322882]"
6127,vclaim-sno-ice-cube-work-with-trump,"[-0.01431322 -0.02430082 -0.02017846 ... -0.0174468  -0.0514169
  0.04255628]"
6128,vclaim-sno-ice-detain-michigan-doctor-40-years-u-s,"[-0.0025281  -0.00611939 -0.03350709 ...  0.04483291  0.04499248
 -0.04822232]"
6129,vclaim-sno-ice-doubt,"[-0.0079997   0.01401312 -0.04988747 ...  0.02159344  0.02857645
 -0.048949  ]"
6130,vclaim-sno-ice-el-paso-citizenship-papers,"[ 0.02261333 -0.01104741 -0.00576924 ...  0.03769038  0.00728338
  0.02308462]"
6131,vclaim-sno-ice-hurl-pregnant-woman-border-wall,"[ 0.04538564  0.04879619 -0.01168702 ...  0.04507198  0.02679772
  0.04464075]"
6132,vclaim-sno-ice-screen,"[ 0.03892731 -0.00765876 -0.00836799 ...  0.03769236 -0.00865915
 -0.05895441]"
6133,vclaim-sno-ice-twitter-account-disappear,"[ 0.00530579 -0.05943835  0.0124772  ...  0.00319161  0.02779725
 -0.02763065]"
6134,vclaim-sno-iceland-debt-forgiveness,"[-0.03523931  0.02614593 -0.04199233 ... -0.01258983  0.01823207
  0.00112464]"
6135,vclaim-sno-iceland-eliminated-syndrome-abortion,"[-0.01882235  0.0447163  -0.04602002 ... -0.04251391  0.03702629
  0.04331729]"
6136,vclaim-sno-iceland-mandates-mental-health-warnings-on-all-bibles,"[-0.01759345 -0.01874596  0.06180837 ... -0.00087414  0.02464076
  0.06252848]"
6137,vclaim-sno-iceland-pays-immigrants-to-marry-icelandic-women,"[-0.05751406 -0.01157273 -0.02972045 ...  0.03586815 -0.04562913
  0.03536694]"
6138,vclaim-sno-iceland-religions-mental-disorders,"[-0.0433618  -0.01179841  0.06005371 ... -0.04620838  0.03898827
  0.05426398]"
6139,vclaim-sno-icicle-texas-storms,"[ 0.00830184  0.02498792 -0.00622375 ... -0.02726137  0.03405386
  0.00893968]"
6140,vclaim-sno-idaho-mother-sentenced-for-breastfeeding,"[-0.00253462  0.0291876   0.0270846  ...  0.0413412   0.02152817
  0.03891285]"
6141,vclaim-sno-idaho-wolves,"[ 0.00401661  0.00935116  0.02459471 ... -0.00963385 -0.01786913
  0.04732547]"
6142,vclaim-sno-identical-twins-married,"[-0.00518641  0.00813036  0.02403559 ...  0.02852317  0.03475369
  0.00718747]"
6143,vclaim-sno-identifying-as-clovergender,"[-0.03969042 -0.02450678  0.04126699 ... -0.04939283 -0.02973895
 -0.01248622]"
6144,vclaim-sno-idiot-wind,"[-0.02865021 -0.04332886  0.01196245 ...  0.0040807   0.00041866
 -0.03924407]"
6145,vclaim-sno-if-i-were-the-devil,"[ 0.03354764  0.04854212 -0.01739505 ...  0.02632006 -0.05384833
 -0.06061591]"
6146,vclaim-sno-if-the-shoe-fits,"[-0.00737958 -0.04363667  0.003215   ...  0.03964122 -0.00944261
  0.00244098]"
6147,vclaim-sno-if-youre-a-fetus-and-you-know-it,"[ 0.052303    0.05831178  0.00198703 ...  0.01404362  0.03156765
 -0.04365506]"
6148,vclaim-sno-ikea-pregnancy-test-ad,"[ 0.05666199 -0.01492501  0.00161613 ...  0.0224672   0.00409372
  0.06557909]"
6149,vclaim-sno-ikes-peak,"[-0.00184739 -0.01459513 -0.01546316 ...  0.01018601  0.00913816
 -0.03171658]"
6150,vclaim-sno-ilhan-omar-and-aoc-polling,"[ 0.02917215  0.03324478  0.02033756 ... -0.03958601 -0.02523615
  0.02834594]"
6151,vclaim-sno-ilhan-omar-arrest,"[-0.02132926  0.00804518  0.02915105 ...  0.02646826  0.02328658
  0.01730241]"
6152,vclaim-sno-ilhan-omar-brother-arrested,"[ 0.00086607  0.02049541  0.00859886 ...  0.03210161  0.02159166
 -0.05262049]"
6153,vclaim-sno-ilhan-omar-camp-hates-america,"[ 0.01747842 -0.01287    -0.00695788 ...  0.04102156  0.00533331
  0.0163171 ]"
6154,vclaim-sno-ilhan-omar-cousin,"[-0.01844514  0.02427286 -0.02378029 ...  0.03168152 -0.00136377
 -0.03249852]"
6155,vclaim-sno-ilhan-omar-dog-meat,"[ 0.00427833  0.00881868  0.00914133 ...  0.01404878 -0.03313925
  0.05605732]"
6156,vclaim-sno-ilhan-omar-filmed-dancing-9-11,"[ 0.00898611  0.01367191  0.00423635 ...  0.00819511 -0.02536313
  0.00142388]"
6157,vclaim-sno-ilhan-omar-flag-party,"[ 0.00372288 -0.04793311  0.02079437 ...  0.03651573  0.03068157
  0.00794193]"
6158,vclaim-sno-ilhan-omar-fundraisers-groups,"[-0.0233934   0.01069379 -0.023611   ...  0.00350505 -0.02551468
 -0.00405199]"
6159,vclaim-sno-ilhan-omar-isis,"[ 2.4212925e-02  2.0971591e-02 -4.0925620e-03 ...  4.0984746e-02
 -6.9050281e-03 -5.0199866e-05]"
6160,vclaim-sno-ilhan-omar-jihad-academy,"[ 0.01977422 -0.00187414  0.0487179  ... -0.00031202 -0.00305399
  0.0243393 ]"
6161,vclaim-sno-ilhan-omar-marry-brother,"[ 0.03107308  0.01132487 -0.03996068 ...  0.0415674  -0.02003201
  0.00171121]"
6162,vclaim-sno-ilhan-omar-odal-rune,"[-0.02491979 -0.03454073  0.0445191  ... -0.00534576 -0.05269063
  0.02049829]"
6163,vclaim-sno-ilhan-omar-proud,"[ 0.01154507 -0.00019511 -0.01335593 ...  0.00022687 -0.02638369
  0.02923278]"
6164,vclaim-sno-ilhan-omar-quote,"[ 0.00339346  0.00038566  0.01420317 ... -0.00184568 -0.0089896
  0.03102402]"
6165,vclaim-sno-ilhan-omar-sworn-quran,"[-0.02223505  0.01594436  0.04903448 ...  0.00430027 -0.01602427
  0.01418244]"
6166,vclaim-sno-ilhan-omar-terrorists-photograph,"[-0.00068486  0.01412651  0.02539555 ...  0.01119245 -0.00139799
  0.03590548]"
6167,vclaim-sno-ilhan-omar-treason-advice-iran,"[ 0.01614852 -0.00668001  0.05344238 ...  0.0237596  -0.00532344
  0.00849239]"
6168,vclaim-sno-ilhan-omar-walk-out-911-service,"[ 0.02452774  0.05362074  0.0063546  ...  0.02386349  0.04446932
 -0.03199277]"
6169,vclaim-sno-ilhan-omar-white-men-fear,"[-0.01521169  0.024825    0.01686036 ...  0.01165714 -0.01552849
  0.05225419]"
6170,vclaim-sno-ilhan-omar-white-men,"[ 0.02014741 -0.01370245  0.04438669 ...  0.02340514 -0.01969036
 -0.00452736]"
6171,vclaim-sno-ilhan-omars-children-arrested,"[ 0.0403856  -0.00471538  0.05291146 ...  0.04211591  0.0409185
 -0.03309975]"
6172,vclaim-sno-ilhan-omars-father,"[ 0.01095785  0.00246624 -0.01705453 ...  0.05997563  0.00073988
  0.02107415]"
6173,vclaim-sno-ill-suited,"[ 0.03568833  0.05013108  0.01366832 ...  0.04259858  0.03255031
 -0.03281797]"
6174,vclaim-sno-illegal-alien-benefits-petition,"[ 0.05305521 -0.03005769 -0.00865373 ...  0.03441864  0.03872222
  0.03382245]"
6175,vclaim-sno-illegal-alien-denied-cops-service-we-dont-serve-pigs,"[ 0.0259712  -0.02296878 -0.0140922  ...  0.05465703  0.01393801
  0.01900906]"
6176,vclaim-sno-illegal-barbershops-sunday-ny,"[-4.5730963e-02  1.0949039e-02 -4.2751875e-05 ...  2.0000238e-02
 -1.1812076e-02  3.5092190e-02]"
6177,vclaim-sno-illegal-immigrant-benefits,"[-0.00871719 -0.02686471 -0.05613689 ... -0.02202624 -0.0289199
  0.0349617 ]"
6178,vclaim-sno-illegal-immigrants-2008-election,"[ 0.03167485 -0.01515004 -0.03510726 ...  0.01763684  0.01353025
  0.047138  ]"
6179,vclaim-sno-illegal-sell-homes-flint,"[-0.00084221 -0.00823086  0.01316011 ...  0.03664594 -0.01844329
 -0.05396616]"
6180,vclaim-sno-illegals-lining-vote-battsville-arizona,"[ 0.02085845 -0.02151106  0.03106846 ... -0.02945381  0.04775737
  0.05355735]"
6181,vclaim-sno-illinois-departing-taxpayer-fee,"[-0.00500931  0.03339523  0.01025294 ...  0.03611081 -0.0076129
 -0.04987744]"
6182,vclaim-sno-illinois-eavesdropping-law,"[ 0.01289904  0.02195795 -0.01051491 ...  0.05374511  0.04152335
 -0.02877303]"
6183,vclaim-sno-illinois-goodwill-disabled-staff,"[ 0.02900742 -0.00194552 -0.02385577 ... -0.02176435  0.01896635
  0.0027527 ]"
6184,vclaim-sno-im-sorry-im-late-blm-sign,"[ 0.03109517 -0.04283162  0.03212762 ...  0.02486154  0.03770732
  0.01769263]"
6185,vclaim-sno-im-tired-2,"[-0.02767269  0.05325017 -0.04353086 ... -0.00238179 -0.04288784
 -0.05575554]"
6186,vclaim-sno-im-tired,"[-0.02767269  0.05325017 -0.04353086 ... -0.00238179 -0.04288784
 -0.05575554]"
6187,vclaim-sno-image-abandoned-military-bases-experimentation-room,"[ 0.02998134 -0.02830268  0.00686712 ...  0.02070559  0.0497442
 -0.01503206]"
6188,vclaim-sno-image-animal-cell,"[-0.02594594  0.00581473  0.05021879 ... -0.05906515 -0.00273988
 -0.02587864]"
6189,vclaim-sno-image-child-organ-trafficking-victims-thailand,"[ 0.03592059 -0.01900258  0.0023134  ... -0.02386544  0.02497841
  0.00257648]"
6190,vclaim-sno-image-depict-texas-church-shooter-bernie-sanders-rally,"[ 0.00846769  0.04690449  0.02464645 ... -0.02177642  0.06335533
 -0.02905575]"
6191,vclaim-sno-image-of-cow-crusher-device,"[ 0.01183675 -0.05749011  0.04619718 ...  0.02742768  0.01049926
  0.00061147]"
6192,vclaim-sno-image-of-earth-from-moon,"[ 0.03151133 -0.05191237 -0.00322101 ... -0.00914263  0.04118548
  0.02204623]"
6193,vclaim-sno-image-shows-george-orwell-and-ernest-hemingway-during-the-spanish-civil-war,"[ 0.00283735  0.00375121 -0.01930351 ...  0.02147318  0.03673064
 -0.00701053]"
6194,vclaim-sno-imani-jennings-petition,"[ 0.00539049  0.04664433 -0.03644667 ...  0.02056429  0.04310902
 -0.04461022]"
6195,vclaim-sno-imelda-marcos-death-hoax,"[-0.03905808  0.04426292 -0.05135372 ... -0.00279047  0.0377821
  0.01156812]"
6196,vclaim-sno-immaculate-conception,"[ 0.01572905  0.03672743  0.03008118 ... -0.035923    0.04145067
 -0.00827319]"
6197,vclaim-sno-immaculate-deception,[0.04742551 0.0552773  0.03764816 ... 0.02641682 0.03466284 0.05213188]
6198,vclaim-sno-immigrant-girl-never-separated,"[ 0.00546941 -0.00449889  0.02086311 ...  0.02354155  0.05375354
  0.0287742 ]"
6199,vclaim-sno-immigrant-hillary-illegal-vote,"[-0.0233163   0.00250115 -0.04364743 ...  0.04198073  0.03817676
 -0.01268421]"
6200,vclaim-sno-immigrant-homicides-us,"[ 0.03065143  0.0235174  -0.01079374 ...  0.05142924 -0.00408851
  0.05451337]"
6201,vclaim-sno-immigrant-peanut-butter-sandwich,"[ 0.01046119 -0.00916556  0.03534233 ...  0.03279347  0.03246901
 -0.03316432]"
6202,vclaim-sno-immigrant-teenagers-strapped-to-chairs-with-bags-over-their-heads,"[-0.00166611 -0.01508858  0.03402607 ... -0.00826078  0.00342364
  0.03279601]"
6203,vclaim-sno-immigrants-biden-shirts-let-us-in,"[ 0.046088   -0.06134452  0.05355151 ... -0.02766444  0.01932095
  0.05645933]"
6204,vclaim-sno-immigrants-california-wildfires,"[ 0.01347539 -0.04540305 -0.01193705 ...  0.04098175  0.00015314
  0.01730649]"
6205,vclaim-sno-immigrants-covid-texas-abbott,"[ 0.01776674 -0.02089761 -0.01339381 ...  0.00151453  0.0388469
  0.01975818]"
6206,vclaim-sno-immigrants-dna-tests-pay,"[ 0.0367252   0.04221049  0.04446672 ...  0.03200258  0.04090512
 -0.00484004]"
6207,vclaim-sno-immigrants-free-leave-detention,"[ 0.02517373 -0.01375379 -0.05082018 ...  0.00966643  0.0137675
  0.01097765]"
6208,vclaim-sno-immigrants-measles,"[ 0.02520085  0.01520802 -0.04263454 ...  0.02857361 -0.00460572
  0.03978123]"
6209,vclaim-sno-immigrants-nobel-prize,"[-0.01227459  0.00792171 -0.04451895 ... -0.02464251  0.00565012
  0.01709427]"
6210,vclaim-sno-immigrants-numbers-arms,"[ 0.01577827 -0.01889071  0.01921939 ... -0.02177468  0.03161354
  0.03864673]"
6211,vclaim-sno-immigrants-riot-italy,"[ 0.05120977 -0.03805497  0.02135075 ...  0.03587796  0.03208279
  0.02445118]"
6212,vclaim-sno-immigrants-stimulus-checks,"[ 0.03883835  0.03699829 -0.04625078 ...  0.02838098  0.04333349
  0.02751495]"
6213,vclaim-sno-immigration-border-disease-risk,"[ 0.02897917  0.00829953 -0.03386933 ...  0.05582193  0.03122417
  0.02484138]"
6214,vclaim-sno-impeached-president-lose-benefits,"[-0.02837494  0.04163342 -0.02997677 ...  0.01288891  0.03456205
 -0.05341725]"
6215,vclaim-sno-impeached-president-regain-office,"[-0.02087098  0.02846479 -0.01389064 ...  0.00762752  0.01967983
 -0.06526161]"
6216,vclaim-sno-impeachment-consulting-fees,"[ 0.038325    0.02110478 -0.02857516 ...  0.03723561 -0.01622651
 -0.05535037]"
6217,vclaim-sno-impeachment-pens-15k-dollars,"[-0.00827916  0.02351224  0.01011805 ...  0.04640308  0.01273061
 -0.0455675 ]"
6218,vclaim-sno-impeachment-rally-in-toronto,"[-0.02680174  0.00830071  0.04130552 ... -0.04783553  0.06033034
  0.00321052]"
6219,vclaim-sno-imperfect-recall,"[ 0.02036859 -0.01680658 -0.02726536 ...  0.00840967  0.02454465
 -0.00786814]"
6220,vclaim-sno-imperial-march-uk-trump,"[-0.05958266 -0.01287139 -0.01495848 ...  0.01789346  0.03589706
 -0.05866453]"
6221,vclaim-sno-implant-cheating-spouse-alert,"[ 0.0155202  -0.03360537 -0.00974362 ... -0.0025756  -0.01644524
 -0.00119643]"
6222,vclaim-sno-impossible-burgers-dogfood,"[ 0.00544503 -0.00706918  0.00661803 ... -0.04295732 -0.01265797
  0.00318652]"
6223,vclaim-sno-impossible-to-cancel-recurring-trump-donations,"[-0.00775702  0.0101142   0.04660181 ...  0.00039395 -0.0010894
 -0.04175351]"
6224,vclaim-sno-impossible-whoppers-estrogen,"[ 0.0397216  -0.03821464  0.01218578 ... -0.00666621 -0.02668802
 -0.00600166]"
6225,vclaim-sno-imran-yousuf-orlando-hero,"[-0.00354392  0.02256986  0.02974705 ...  0.00471501  0.00301126
  0.00401217]"
6226,vclaim-sno-in-cold-flood,"[ 0.05222596  0.02496147 -0.03703054 ...  0.05387418  0.02926884
  0.00319391]"
6227,vclaim-sno-in-defense-of-prayer,"[-0.03241609  0.04204054  0.00541254 ... -0.02491516 -0.03385147
 -0.05701891]"
6228,vclaim-sno-in-flanders-fields,"[-0.00536879  0.0170915  -0.02481901 ...  0.0293515   0.03457339
 -0.01771401]"
6229,vclaim-sno-in-god-we-still-trust,"[ 0.03764037  0.06545565 -0.04016373 ... -0.00649396 -0.00217523
 -0.00897773]"
6230,vclaim-sno-in-n-out-cup-epsteins-death,"[ 0.01830072  0.01141677  0.01795034 ...  0.04182387  0.01734327
 -0.03377781]"
6231,vclaim-sno-in-n-out,"[ 0.01422454 -0.04660822  0.04086291 ... -0.01809768 -0.01630333
 -0.00176493]"
6232,vclaim-sno-in-praise-of-older-women,"[-0.05290201  0.00602803 -0.01671798 ... -0.03791961 -0.04667377
 -0.02873585]"
6233,vclaim-sno-in-the-air-tonight,"[-0.05128093  0.06485365  0.03579452 ...  0.03658064 -0.01347238
 -0.00620429]"
6234,vclaim-sno-in-the-public-eye,"[ 0.02836723 -0.0581865   0.03513629 ... -0.02015956  0.02600483
  0.01692662]"
6235,vclaim-sno-in-wake-of-election-obama-passes-executive-order-banning-all-fake-news-outlets,"[ 0.00138795  0.01055232  0.00894196 ... -0.04162499  0.025599
 -0.00470691]"
6236,vclaim-sno-in-your-facebook,"[ 0.03090015 -0.0476802   0.00368405 ... -0.05492289  0.0058147
 -0.00804001]"
6237,vclaim-sno-incarcerated-covid19-checks,"[-0.00847436  0.02289492  0.02533696 ... -0.00361421  0.04414326
 -0.01097506]"
6238,vclaim-sno-inconceivable-story,"[ 0.03192842  0.04251226 -0.04904234 ...  0.02143244 -0.0283931
  0.00121868]"
6239,vclaim-sno-incredible-edibles,"[ 0.00356963 -0.02405562  0.00654036 ...  0.01301399 -0.05661104
 -0.01498615]"
6240,vclaim-sno-incredibles-2-epilepsy-warning,"[ 0.04380134  0.02802848  0.05198937 ...  0.01028159  0.04132401
 -0.0360431 ]"
6241,vclaim-sno-incurable-mexican-blood-flu,"[ 0.04647687  0.02225386 -0.05313012 ...  0.04420435 -0.01493104
  0.05374208]"
6242,vclaim-sno-indecent-exposure,"[ 0.00890539  0.00796717  0.00215748 ...  0.04133699  0.01951648
 -0.02464602]"
6243,vclaim-sno-india-air-strike-pakistan-video,"[ 0.04557858  0.03476839 -0.02828769 ... -0.03310104  0.01876752
  0.05764335]"
6244,vclaim-sno-india-banning-twitter,"[-0.0118351   0.00115905 -0.03545856 ...  0.00484799  0.00058824
  0.02772499]"
6245,vclaim-sno-india-theme-park-ride-collapses,"[ 0.03544623 -0.01562745  0.03907559 ...  0.03292251  0.03694755
 -0.02361662]"
6246,vclaim-sno-indian-flag-capitol-riots,"[ 0.00103482  0.0278477   0.0025454  ... -0.02013699  0.05260696
  0.05740497]"
6247,vclaim-sno-indian-journalist-hoax-harvard,"[-0.01491144  0.00811733 -0.00720184 ... -0.01718385 -0.02302056
  0.00408479]"
6248,vclaim-sno-indian-man-snake-bite-wife,"[ 0.03394062 -0.00515235  0.01166874 ...  0.04914171 -0.02648615
 -0.00461875]"
6249,vclaim-sno-indian-ocean-earthquake-tsunami-prediction-2017,"[ 0.03125953 -0.01958729  0.00761886 ... -0.02809831 -0.02674769
  0.05545146]"
6250,vclaim-sno-indiana-abortion-reporting,"[ 0.00857085 -0.01550766  0.03147297 ...  0.03083907  0.04952232
 -0.02877382]"
6251,vclaim-sno-indiana-jones-saxophone,"[ 0.00780173 -0.01682026  0.02334388 ...  0.03735831  0.03366914
 -0.05623638]"
6252,vclaim-sno-indiana-muslims-muhammads-deeds,"[ 0.02794048 -0.04884368  0.04635912 ...  0.03700653  0.00517232
  0.01682992]"
6253,vclaim-sno-indiana-primary-rigged,"[ 0.00119114 -0.01710589 -0.03426653 ... -0.01044693  0.00787446
 -0.00211005]"
6254,vclaim-sno-indianapolis-area-code,"[ 0.00428096 -0.03984551 -0.00926177 ...  0.04909479  0.05042571
 -0.03225227]"
6255,vclaim-sno-indonesia-lost-tribe,"[ 0.01968509 -0.0019029   0.04398032 ...  0.0044061   0.00613338
  0.02134939]"
6256,vclaim-sno-indrek-wichman,"[ 0.03648161  0.01100663  0.03258704 ...  0.04848954  0.03657069
 -0.04024977]"
6257,vclaim-sno-indy-404,"[-0.03985518  0.0177134  -0.02109083 ...  0.04057265  0.05228207
 -0.03006088]"
6258,vclaim-sno-infant-twins-die-simultaneously-vaccines,"[-0.02895644  0.03439659  0.03921387 ... -0.05054304  0.0265363
  0.02354119]"
6259,vclaim-sno-infertile-couple-sex-wrong,"[ 0.03819467  0.0267075   0.00941177 ...  0.01901738 -0.0304439
  0.02322642]"
6260,vclaim-sno-inflatable-costume-covid-hospital,"[ 3.8715634e-02 -1.6946146e-02  1.2909153e-02 ...  3.0583244e-02
  9.4311799e-05  4.1468348e-02]"
6261,vclaim-sno-inflatable-sex-doll,"[ 0.00152603 -0.02332079  0.01308975 ... -0.02092276 -0.00519767
  0.00046024]"
6262,vclaim-sno-info-boors,"[-0.02418983  0.04594802  0.0409927  ... -0.00358919  0.0292963
 -0.03663941]"
6263,vclaim-sno-ingraham-nevada-interview-trump,"[-0.0443164  -0.01571982 -0.00935294 ...  0.04101362  0.03185771
 -0.01303467]"
6264,vclaim-sno-ingrid-newkirk-quotes-peta-euthanasia,"[-0.00370853 -0.00553534  0.02630052 ... -0.03568071 -0.03737196
  0.00335645]"
6265,vclaim-sno-inhuman-handprint-2,"[ 0.0345063  -0.01249411  0.00931983 ...  0.0317549   0.04296499
 -0.02177424]"
6266,vclaim-sno-inject-mushrooms,"[-0.0115007  -0.00902692  0.02309213 ...  0.01636907 -0.01198683
 -0.03170387]"
6267,vclaim-sno-injured-trump-supporter,"[-0.00185752 -0.01403708  0.05274469 ...  0.01302274  0.0610385
 -0.01807915]"
6268,vclaim-sno-ink-stinger,"[ 0.0217219  -0.0145485  -0.01136514 ...  0.00472814  0.03476426
 -0.01267078]"
6269,vclaim-sno-inmate-bible-last-meal,"[-0.01790155  0.01712202  0.05473034 ...  0.04412464  0.02406749
 -0.0261982 ]"
6270,vclaim-sno-inmates-abandoned-katrina,"[ 0.03491174  0.01276145  0.02444756 ...  0.03696173  0.01897703
 -0.02205084]"
6271,vclaim-sno-insane-cliff-house,"[ 0.03666314 -0.02607419  0.05137106 ... -0.01201214  0.01428723
  0.01157675]"
6272,vclaim-sno-insect-spy-drone,"[-0.00375071  0.03267293 -0.01627669 ... -0.0109318  -0.00551776
  0.05520074]"
6273,vclaim-sno-insects-on-the-brain,"[-0.00216908 -0.00172969 -0.00196894 ... -0.00284042 -0.01084533
 -0.00631808]"
6274,vclaim-sno-inside-the-green-zone,"[ 0.0025143   0.01489974  0.03117789 ... -0.01632033  0.00104849
 -0.01953273]"
6275,vclaim-sno-insider-spider,"[ 0.0579899  -0.04829159 -0.00501493 ... -0.00320534  0.01400242
 -0.02746407]"
6276,vclaim-sno-insider-trading,"[-0.02813878  0.00089824 -0.0295566  ... -0.02588096 -0.03314133
 -0.02365011]"
6277,vclaim-sno-instagod,"[ 0.00376108 -0.01887656  0.05153793 ... -0.03139165  0.04923576
  0.01386321]"
6278,vclaim-sno-instagram-cancellation-hoax,"[ 0.03219948 -0.06445259  0.05322219 ...  0.0064482  -0.00240835
  0.02313484]"
6279,vclaim-sno-instant-noodles-wax,"[ 0.02424766 -0.00997329 -0.03018559 ... -0.0436964   0.01699973
 -0.01844109]"
6280,vclaim-sno-insulin-pennies-a-day-trump,"[-0.02651548 -0.001167    0.00636102 ...  0.01574834  0.02710429
  0.04244415]"
6281,vclaim-sno-insulin-walmart-vial,"[ 0.04653582  0.04641797 -0.01476159 ...  0.01277565  0.01258305
  0.02059246]"
6282,vclaim-sno-insurance-insanity,"[-0.01137351 -0.01382839  0.02260448 ... -0.01551084 -0.04206176
 -0.0015664 ]"
6283,vclaim-sno-insurrection-act-trump,"[-0.04106099  0.03756708 -0.01278651 ...  0.01379464  0.0541294
  0.01265766]"
6284,vclaim-sno-intelligence-is-inherited-only-from-your-mother,"[-0.03575775  0.0269291  -0.01894739 ... -0.01878265  0.03822046
  0.04210524]"
6285,vclaim-sno-intense-supercell-tornado-mass,"[-0.04994581 -0.05283821  0.04617992 ... -0.03444068  0.02062696
  0.0078955 ]"
6286,vclaim-sno-intern-white-power-hand-gesture,"[ 0.01602932  0.0033718   0.00146198 ... -0.03862955  0.03301266
 -0.01254608]"
6287,vclaim-sno-internal-robbing-you-service,"[-0.02442396  0.01465642 -0.04850775 ... -0.01555396 -0.01081193
 -0.03143784]"
6288,vclaim-sno-international-drivers-license,"[-0.03262554 -0.04345587 -0.02697147 ...  0.01642783  0.01225186
  0.01152318]"
6289,vclaim-sno-internet-of-lies,"[ 0.01390802  0.00349606 -0.00543203 ... -0.01644315  0.02170485
 -0.06223058]"
6290,vclaim-sno-interpolitics,"[ 0.02989822 -0.00811269 -0.05726307 ... -0.00773109  0.00819369
 -0.01819188]"
6291,vclaim-sno-interschools-whatsapp-warning,"[ 0.05274137  0.01841126  0.01278422 ...  0.02136755  0.04705414
 -0.02098304]"
