,input_claim_ids,used_words_and_synonyms
588,tweet-sno-588,"['may', 'whitethorn', 'hear', 'learn', 'listen', 'heard', 'please', 'base_on_balls', 'pass', 'bye', 'crack', 'passing', 'pas', 'travel_by', 'legislate', 'elapse', 'run', 'happen', 'spend', 'guide', 'communicate', 'evanesce', 'exceed', 'sink', 'fall', 'authorize', 'die', 'excrete', 'along', '!', 'terrify', 'terrific', '😓', '#', 't', '#', 'p', '#', 'c']"
589,tweet-sno-589,"['worth', 'deserving', 'note', 'notice', ',', 'light', 'luminosity', 'sparkle', 'inner_light', 'lighter', 'light_up', 'alight', 'ignite', 'fall', 'unhorse', 'unaccented', 'clean', 'faint', 'abstemious', 'idle', 'easy', 'lightly', 'p', '‘', 'coverage', 'report', 'week', 'workweek', 'use', 'function', 'consumption', 'habit', 'manipulation', 'practice', 'presidential', 'sealing_wax', 'seal', 'navy_seal', 'cachet', 'varnish', 'commercial', 'purpose', 'determination', 'aim', ',', 'trump', 'cornet', 'outdo', 'tower', 'column', 'tugboat', 'loom', 'gift', 'endowment', 'giving', 'endow', 'give', 'shop', 'workshop', 'shop_class', 'patronize', 'denounce', 'selling', 'sell', 'deal', 'betray', 'assorted', 'respective', 'diverse', 'versatile', 'chachka', 'bearing', 'carriage', 'charge', 'bear', 'give_birth', 'digest', 'hold', 'yield', 'wear', 'behave', 'have_a_bun_in_the_oven', '.']"
590,tweet-sno-590,"['“', 'e', 'train', 'discipline', 'prepare', 'educate', 'aim', 'coach', 'trail', 'trained', 'mass', 'batch', 'multitude', 'bulk', 'aggregate', 'casualty', 'fatal_accident', 'event', 'consequence', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'wrong', 'incorrect', 'improper', 'amiss', 'ill-timed', 'faulty', 'incorrectly', 't', '”', 'spoke', 'rundle', 'talk', 'speak', 'address', 'season', 'temper', 'seasoned', 'emergency', 'hand_brake', 'checkup', 'medical', 'aesculapian', 'respondent', 'one', 'matchless', 'first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 's', 'shooting', 'shoot', 'blast', 'film', 'dart', 'tear', 'photograph', 'inject', 'fritter', '.', '’', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'exploitation', 'use', 'practice', 'name', 'appoint', 'mention', 'identify', 'list', 'diagnose', 'fear', 'concern', 'reverence', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'open_fire', 'fire', 'displace', 'arouse', 'burn', 'fuel', 'discharged', '.', 'demand', 'claim', 'exact', 'accurate', 'quotation_mark', 'quotation', 'quote', '.', 'w']"
591,tweet-sno-591,"['wayne', 'l', '1', '—', 'gun', 'artillery', 'gunman', 'grease-gun', 'accelerator', 'industry', 'fabrication', 'manufacture', 'fabricate', 'get_down', 'begin', 'depart', 'originate', 'start', 'startle', 'selling', 'sell', 'deal', 'betray', 'fewer', 'few', 'people', 'citizenry', 'multitude', 'decide', 'distinct', 'manner', 'means', 'direction', 'way', 'room', 'keep', 'conserve', 'sustain', 'assert', 'wield', 'maintain', 'uphold', 'observe', 'net_income', 'profit', 'margin', 'gross_profit', 'allowance', 'demographic', 'die', 'fail', 'force', 'military_unit', 'violence', 'power', 'effect', 'force_out', 'coerce', 'impel', 'push', 'wedge', 'pull', 'storm', 'o', 'following', 'adjacent', 'future', 'next', 'coevals', 'generation', 'genesis', '.', '#', 'c', '#', 'c']"
592,tweet-sno-592,"['confuse', 'jumble', 'confusing', '…', '’', 'confederate', 'accomplice', 'band_together', 'allied', 'flag', 'masthead', 'iris', 'pin', 'sag', 'ease_up', '…', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'historical', 'historic', 'diachronic', 'statue', 'racist', 'forty-fourth', 'p', 'choice', 'picking', 'cream', 'woof', 'pick', 'blame', 'clean', 'foot', 'pluck', 'peck', 'nibble', 'guy', 'ridicule', 'paint', 'painted', 'motley', 'picture', 'painting', 'mental_picture', 'movie', 'video', 'word_picture', 'photograph', 'visualize', 'key', 'rouge', 'presidential', 'portrayal', 'portrait', '’', 'fine', 'ticket', 'all_right', 'very_well', 'finely', '?', 'possibly', '’', 'miss', 'neglect', 'missing', 'lacking', 's', '?', '#', 't']"
593,tweet-sno-593,"['racist', 'ex-president', 'choose', 'artist', 'paint', 'key', 'rouge', 'picture', 'painting', 'mental_picture', 'movie', 'video', 'word_picture', 'photograph', 'visualize', '.', 'a', 'surprise', 'storm', 'surprised', '?', 'painted', 'motley', 'o', '’', 'official', 'portrayal', 'portrait', 'know', 'acknowledge', 'sleep_together', 'known', 'black', 'total_darkness', 'blacken', 'decapitation', 'decapitate', 'white', 'egg_white', 'flannel', 'whiten']"
594,tweet-sno-594,"['elephant', '’', 'mountain', 'batch', 'post', 'station', 'stake', 'mail', 'posted', 'movie', 'photograph', 'r', ':']"
595,tweet-sno-595,"['’', 'truly', 'actually', 'in_truth', 'very', 'joke', 'about', 'around', 'approximately', 'round', 'much', 'a_lot', 'tide', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'pod', 'plastic', 'credit_card', 'fictile', 'formative', 'b']"
596,tweet-sno-596,"['1', 'article', 'claim', '#', 'alligator', 'responsible', 'creditworthy', 'destroy', 'demolish', 'louisiana', '’', 'wetland', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'days', 'day', 'sidereal_day', 'ago', '.', 'get', 'become', 'receive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'fact', 'wrong', 'incorrect', 'improper', 'amiss', 'ill-timed', 'faulty', 'incorrectly', 'brand', 'shuffle', 'cause', 'produce', 'create', 'gain', 'form', 'reach', 'construct', 'name', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'batch', 'lot', 'set', 'fortune', 'bunch', 'distribute', 'premise', 'assumption', 'presumption', '.', 'let', 'permit', 'allow', 'leave', 'admit', 'give_up', 'show', 'prove', 'attest', 'demonstrate', ':', 'thread', 'ribbon', 'train_of_thought', 'screw_thread', 'weave', 'string']"
597,tweet-sno-597,"['proverb', 'saw', 'power_saw', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'about', 'around', 'approximately', 'round', 'desire', 'want', 'wanted', 'cherished', 'check', 'assay', 'arrest', 'confirmation', 'check_mark', 'hindrance', 'bridle', 'control', 'match', 'discipline', 'crack', ':', '’', 'message', 'hear', 'listen', 'today', 'nowadays', 'ring', 'hoop', 'closed_chain', 'gang', 'band', 'resound', 'call', 'surround', 'white', 'egg_white', 'flannel', 'whiten', 'blank', 'ashen', 'house', 'firm', 'sign_of_the_zodiac', 'family', 'theater', 'remark', 'comment', 'gossip', 'gloss', 'line', 'argumentation', 'cable', 'course', 'wrinkle', 'pipeline', 'telephone_line', 'lineage', 'occupation', 'channel', 'agate_line', 'credit_line', 'tune', 'note', 'production_line', 'trace', 'closure']"
598,tweet-sno-598,"['closure', 'falls', 'waterfall', 'fall', 'spill', 'descent', 'capitulation', 'twilight', 'drop', 'descend', 'precipitate', 'decrease', 'accrue', 'hang', 'president', 'president_of_the_united_states', ""'"", 'lack', 'miss', 'leadership', '.', 'calcium', 'california', 'n', 'evening', 'flush', 'even', 'tied', 'control', 'control_condition', 'dominance', 'restraint', 'command', 'operate', 'manipulate', 'see', 'master', 'party', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'people', 'citizenry', 'multitude', 'together', 'in_concert', 'room', 'board', '.', 'means', 'mean', 'entail', 'intend', 'think_of', 'weak', 'watery', 'unaccented', 'fallible', 'decrepit', 'faint', '.', '~', 'trump', 'cornet', 'outdo', ',', '2', '#', 't']"
599,tweet-sno-599,"['#', 't', 'trump', 'cornet', 'outdo', 'lecture', 'call_on_the_carpet', 'president', 'president_of_the_united_states', 'o', 'negociate', 'negotiate', 'deal', 'bargain', 'batch', 'softwood', 'hand', 'cover', 'consider', 'cope', 'distribute', 'manage', 'conduct', 'share', 'prevent', 'government', 'politics', 'closure', ',', 'saying', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', '“', 'l', '”', '“', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'e', 'room', 'board', '”', '’', '“', 'good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', 'country', 'nation', 'area', '.', '”']"
600,tweet-sno-600,"['#', 't', 't', 'frighten', 'daunt', 'scar', 'frightened', 'component', 'constituent', 'part', 'career', 'name', 'call', 'shout', 'visit', 'address', 'bid', 'predict', '’', 'sending', 'send', 'mail', 'transport', 'station', 'commit', 'air', 'cease', 'discontinue', 'end', 'abstain', 'letters', 'letter', '.', '’', '🐔', 'lead', 'star', 'tip', 'spark_advance', 'leash', 'jumper_cable', 'leave', 'run', 'head', 'contribute', 'conduct', 'go', 'precede', 'moderate', 'central_intelligence_agency', '’', 'evening', 'flush', 'even', 'tied', 'listen', 'heed', '!']"
601,tweet-sno-601,"['c', 'love', 'beloved', 'sexual_love', 'sleep_together', 'haitian', 'people', 'citizenry', 'multitude', '.', 'pay', 'give', 'pay_up', 'yield', 'paid', 'nonrecreational', 'gainful', 'wedding', 'marriage', 'marry', ',', '.']"
602,tweet-sno-602,"['.', ':', '“', 'c', '‘', 'wedding', 'marriage', 'marry', 'back', 'rear', 'spinal_column', 'binding', 'second', 'bet_on', '2', ',', 'year', 'class', '[', 'haiti', 'hispaniola', ']', 'earthquake', ',', 'allegation', 'foundation', 'basis', 'foundation_garment', 'initiation', 'resource', 'use', 'practice', 'used', 'exploited', 'secondhand', 'clinton', '’', '.', '”']"
603,tweet-sno-603,"['clinton', 'foundation', 'basis', 'foundation_garment', 'initiation', 'f', 'haiti', 'hispaniola', 'o', 'use', 'practice', 'used', 'exploited', 'secondhand', 'wage', 'pay', 'give', 'pay_up', 'yield', 'c', '’', 'wedding', 'marriage', 'marry', '.', '’', 'untrue', 'out_of_true', 'false', ',', '’', 'personal', 'abuse', 'insult', 'diss', ',', 'hillary', ',', 'c', 'marc', '.']"
604,tweet-sno-604,"['january', 'twelve', ',', '1', ':', 'rainmaker', 'charles', 'charlemagne', 'h', 'die', 'fail', '#', 'e', '.', '1', ',', 'lanthanum', 'louisiana', 'la', 'pay', 'give', 'pay_up', 'yield', 'paid', 'nonrecreational', 'gainful', '1', 'rain', '.', 'l', ':']"
605,tweet-sno-605,"['imperativeness', 'press', 'crush', 'wardrobe', 'urge', 'weigh', 'compress', 'crusade', 'iron', 'weight-lift', 'bid', 'release', 'liberation', 'handout', 'dismissal', 'passing', 'acquittance', 'spill', 'let_go_of', 'free', 'turn', 'publish', 'exhaust', 'secrete', 'unblock', '|', 'condemn', 'sentence', 'remark', 'note', 'comment', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', 'president', 'president_of_the_united_states', 'trump', 'cornet', 'outdo', 'v', 'm', 'o']"
606,tweet-sno-606,"['tide', 'pod', 'use', 'practice', 'used', 'exploited', 'secondhand', '?', 'laundry', '.', 'nothing', 'e', '.', 'eating', 'eat', 'feed', 'consume', 'corrode', 'bad', 'regretful', 'badly', 'idea', 'mind', 'estimate', 'theme', ',', 'ask', 'necessitate', 'friend', 'ally', 'acquaintance', 'supporter', 'r', 'aid', 'assistant', 'avail', 'help', 'help_oneself', 'serve', 'explain', 'excuse', '.']"
607,tweet-sno-607,"['seth', 'set', 'm', ':', '“', 'trump', 'cornet', 'outdo', 'sing', 'whistle', 'spill_the_beans', 'national', 'home', 'anthem', 'hymn', 'manner', 'means', 'direction', 'way', 'room', 'remainder', 'rest', 'respite', 'lie', 'stay', 'perch', 'pillow', 'united_states', 'uracil', 'uranium', 'u', '‘', 'd', '’', '”']"
608,tweet-sno-608,"['lashkar-e-taiba', 'let', 'permit', 'get', 'lease', '’', 'honest', 'dependable', 'good', ',', 'd', 'trump', 'cornet', 'outdo', 'sing', 'whistle', 'spill_the_beans', 'national', 'home', 'anthem', 'hymn', 'manner', 'means', 'direction', 'way', 'room', 'r', 'song', 'birdcall', 'sung', '.']"
609,tweet-sno-609,"['trump', 'cornet', 'outdo', 'know', 'acknowledge', 'sleep_together', 'words', 'lyric', 'quarrel', ""actor's_line"", 'word', 'news', 'discussion', 'parole', 'son', 'password', 'bible', 'give_voice', 'national', 'home', 'anthem', 'hymn', '?', 'b', 'debunk', 'collectivist', 'leftist', 'narrative', '.', 'full_moon', 'full', 'wax', 'entire', 'broad', 'wide', 'fully', 'video', 'video_recording', 'television', '=', '>']"
610,tweet-sno-610,"['o', '’', 'solution', 'racism', ';', 'old', 'erstwhile', 'honest-to-god', 'previous', 'white', 'egg_white', 'flannel', 'whiten', 'blank', 'ashen', 'people', 'citizenry', 'multitude', '“', 'die', 'fail', '”', '.', 'dreadfully', 'dissentious', 'message', '.']"
611,tweet-sno-611,"['c', 'top', 'cross', 'crisscross', 'hybrid', 'hybridization', 'traverse', 'intersect', 'thwart', 'crossbreed', 'crabbed', 'sway', 'rock', 'swing', 'carry', 'movie', 'photograph', 'old_age', 'long_time', 'days', 'year', 'class', ',', 't', 'c', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'spirit', 'emotional_state', 'intent', 'liveliness', 'heart', 'cooking', 'cook', 'fudge', 'ma', ';', 'talk', 'speak', 'spill', 'spill_the_beans', 'lecture', 'people', 'citizenry', 'multitude', 'church', 'church_service', 'satan', 'owl', 'much', 'a_lot', '!', '#', 's', '#', 'p', '#', 'q', '#', 'f', '#', 't']"
612,tweet-sno-612,"['c', 'like', 'wish', 'alike', 'comparable', 'mother', 'beget', 'daughter', '.', 'catch', 'get', 'hitch', 'capture', 'overtake', 'watch', 'trip_up', 'lying', 'lie', 'dwell', 'lie_down', 'continue', 'proceed', 'retain', 'stay', 'cover', '.', 'tweet', 'pinch', 'message', 'church', 'church_service', 'satan', 'new', 'fresh', 'raw', 'newfangled', 'modern', 'newly', 'year', 'class', '.']"
613,tweet-sno-613,"['former', 'erstwhile', 'early', 'white', 'egg_white', 'flannel', 'whiten', 'blank', 'ashen', 'house', 'firm', 'sign_of_the_zodiac', 'family', 'theater', 'intern', 'deny', 'traverse', 'flash', 'flashing', 'flaunt', 'dart', '‘', 'power', 'ability', 'office', 'exponent', 'might', 'world_power', 'baron', '’', 'symbol', 'photograph', 'trump', 'cornet', 'outdo', 'w', '#', 'j']"
614,tweet-sno-614,"['intern', 'picture', 'painting', 'mental_picture', 'movie', 'video', 'word_picture', 'photograph', 'visualize', ',', 'emulate', 'oklahoma', 'o', 'all_right', 'very_well', 'sign', 'signal', 'signboard', 'sign_of_the_zodiac', 'polarity', 'augury', 'bless', 'gestural', 'president', 'president_of_the_united_states', 'sometimes', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', '.', 'foolish', 'anserine', '.', 'listen', 'heed', 'closely', 'close', 'c', 'given', 'give', 'yield', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'apt', 'thumb', 'ovolo', 'hitchhike', 'flick', 'finger', '.', '(', '1', ')', '—', 'jack', 'mariner', 'laborer', 'jackfruit', 'jacklight', 'breuer', '(', 'j', ')', 'december', 'twenty-nine', ',', '2', '’', 'proud', 'gallant', 'jewish', 'heritage', 'inheritance', 'strongly', 'powerfully', 'cull', 'reject', 'refuse', 'disapprove', 'resist', 'rule_out', 'hateful', 'position', 'view', 'opinion', 'scene', 'horizon', 'see', 'watch', 'associate', 'consort', 'consociate', 'racist', 'white', 'egg_white', 'flannel', 'whiten', 'blank', 'ashen', 'power', 'ability', 'office', 'exponent', 'might', 'world_power', 'baron', 'organization', 'arrangement', 'administration', 'constitution', '.', 'w', 'never', 'park', 'common', 'coarse', 'campaign', 'causal_agent', 'lawsuit', '.', '(', '2', ')']"
615,tweet-sno-615,"['c', '’', 'observation', 'watch', 'determine', 'a', 'music', 'part', 'region', 'function', 'character', 'share', 'contribution', 'separate', 'depart', 'partially', 'fabulous', 'somewhere', 'rainbow', 'holocaust', '.']"
616,tweet-sno-616,"['j', 'writer', 'rainbow', 'holocaust', 'survivor', '.', 'imagination', 'o', 'dream', 'ambition', 'pipe_dream', 'agony', 'suffering', 'distress', 'suffer', 'digest', 'hurt', 'miserable', 'w', '.']"
617,tweet-sno-617,"['j', 'o', 'earlier', 'early', 'sooner', 'in_the_first_place', '?', 'j', 'promise', 'predict', 'christmas', 'present', 'show', 'stage', 'award', 'give', 'deliver', 'introduce', 'portray', 'confront', 'salute', '?', 'early_on', 'morning', 'good_morning', 'dawn', 'hand_over', 'rescue', 'extradite', 'render', 'surrender', 'give_birth', '.', 'first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', '#', 'd', 'c', '7', 'data', 'datum', 'particularization', 'detail', 'past', 'by', 'a', '.', 'wage', 'pay', 'pay_up', 'yield', 'play', 'maneuver', 'bid', 'playing_period', 'free_rein', 'shimmer', 'fun', 'looseness', 'turn', 'gambling', 'act', 'toy', 'dally', 'bring', 'bet', 'meet', '#', 'c', 'soon', 'on-line']"
618,tweet-sno-618,"['thanks', 'thank', 'b', '‘', 'pursuit', 'pursuance', 'undertaking', 'project', 'stick_out', 'plan', 'visualize', '#', 'd', 'let_go_of', 'free', 'turn', 'publish', 'exhaust', 'secrete', 'release', 'unblock', 'know', 'acknowledge', 'sleep_together', 'truth', 'accuracy', 'clinton', 'foundation', 'basis', 'foundation_garment', 'initiation']"
619,tweet-sno-619,"['trump', 'cornet', 'outdo', ':', '‘', 'police', 'patrol', 'military_officer', 'officeholder', 'policeman', 'officer', 'fireman', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'much', 'a_lot', 'money', '’', '…', 'tax', 'punishment', 'penalty']"
